Date,Location_ID,District,Lat,Lon,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
1/9/2018,3,Nainital,29.392,79.128,17.7,97,0,8.7,363,4,150,0.20525
1/10/2018,3,Nainital,29.392,79.128,17.5,93,0,10,363,4,150,0.20525
1/11/2018,3,Nainital,29.392,79.128,18.8,93,0,10.9,363,4,150,0.20525
1/12/2018,3,Nainital,29.392,79.128,15.9,100,0,5.9,363,4,150,0.20525
1/13/2018,3,Nainital,29.392,79.128,19.1,94,0,9.4,363,4,150,0.20525
1/14/2018,3,Nainital,29.392,79.128,18.4,96,0,7.6,363,4,150,0.20525
1/15/2018,3,Nainital,29.392,79.128,19.3,99,0,11.3,363,4,150,0.20525
1/16/2018,3,Nainital,29.392,79.128,16.8,98,0,9.9,363,4,150,0.20525
1/17/2018,3,Nainital,29.392,79.128,19.6,97,0,6.6,363,4,150,0.20525
1/18/2018,3,Nainital,29.392,79.128,22,97,0,10.1,363,4,150,0.20525
1/19/2018,3,Nainital,29.392,79.128,22.6,81,0,9.4,363,4,150,0.20525
1/20/2018,3,Nainital,29.392,79.128,20.4,94,0,9.2,363,4,150,0.20525
1/21/2018,3,Nainital,29.392,79.128,19.1,95,0,7.2,363,4,150,0.20525
1/22/2018,3,Nainital,29.392,79.128,19.7,100,0,8.7,363,4,150,0.20525
1/23/2018,3,Nainital,29.392,79.128,21.6,99,6.7,17.9,363,4,150,0.20525
1/24/2018,3,Nainital,29.392,79.128,19,97,3.4,10.9,363,4,150,0.20525
1/25/2018,3,Nainital,29.392,79.128,19.1,94,0,10.9,363,4,150,0.20525
1/26/2018,3,Nainital,29.392,79.128,19.2,97,0,11.2,363,4,150,0.20525
1/27/2018,3,Nainital,29.392,79.128,19.5,96,0,9.7,363,4,150,0.20525
1/28/2018,3,Nainital,29.392,79.128,20.2,94,0,10.1,363,4,150,0.20525
1/29/2018,3,Nainital,29.392,79.128,21.4,87,0,10.4,363,4,150,0.20525
1/30/2018,3,Nainital,29.392,79.128,23.1,78,0,13.8,363,4,150,0.20525
1/31/2018,3,Nainital,29.392,79.128,22.5,91,0,11.9,363,4,150,0.20525
2/1/2018,3,Nainital,29.392,79.128,23.1,90,0,9,363,4,150,0.20525
2/2/2018,3,Nainital,29.392,79.128,24.9,80,0,13.1,363,4,150,0.20525
2/3/2018,3,Nainital,29.392,79.128,23.8,81,0,9.7,363,4,150,0.20525
2/4/2018,3,Nainital,29.392,79.128,22.9,79,0,12,363,4,150,0.20525
2/5/2018,3,Nainital,29.392,79.128,22.4,80,0,8.8,363,4,150,0.20525
2/6/2018,3,Nainital,29.392,79.128,23.7,76,0,9.7,363,4,150,0.20525
2/7/2018,3,Nainital,29.392,79.128,22.2,80,0,10.8,363,4,150,0.20525
2/8/2018,3,Nainital,29.392,79.128,21.8,89,0,10.5,363,4,150,0.20525
2/9/2018,3,Nainital,29.392,79.128,22.1,73,0,12.6,363,4,150,0.20525
2/10/2018,3,Nainital,29.392,79.128,23.7,69,0,14.6,363,4,150,0.20525
2/11/2018,3,Nainital,29.392,79.128,25.9,74,0.4,14.9,363,4,150,0.20525
2/12/2018,3,Nainital,29.392,79.128,16.6,99,9,12.6,363,4,150,0.20525
2/13/2018,3,Nainital,29.392,79.128,22,92,1.2,15.1,363,4,150,0.20525
2/14/2018,3,Nainital,29.392,79.128,23.2,80,0,14.3,363,4,150,0.20525
2/15/2018,3,Nainital,29.392,79.128,23.3,86,0,9.8,363,4,150,0.20525
2/16/2018,3,Nainital,29.392,79.128,22.7,94,0,8.2,363,4,150,0.20525
2/17/2018,3,Nainital,29.392,79.128,23.5,95,0,13.8,363,4,150,0.20525
2/18/2018,3,Nainital,29.392,79.128,23.5,92,0,10.5,363,4,150,0.20525
2/19/2018,3,Nainital,29.392,79.128,24.7,87,0,9.7,363,4,150,0.20525
2/20/2018,3,Nainital,29.392,79.128,24.1,83,0,9.6,363,4,150,0.20525
2/21/2018,3,Nainital,29.392,79.128,25,77,0,10,363,4,150,0.20525
2/22/2018,3,Nainital,29.392,79.128,26.2,84,0,9.9,363,4,150,0.20525
2/23/2018,3,Nainital,29.392,79.128,28.4,80,0,12.4,363,4,150,0.20525
2/24/2018,3,Nainital,29.392,79.128,25.9,57,1.3,14.5,363,4,150,0.20525
2/25/2018,3,Nainital,29.392,79.128,26.3,63,0.4,22.9,363,4,150,0.20525
2/26/2018,3,Nainital,29.392,79.128,26.5,76,0,11.4,363,4,150,0.20525
2/27/2018,3,Nainital,29.392,79.128,26.3,91,0,9.1,363,4,150,0.20525
2/28/2018,3,Nainital,29.392,79.128,27,93,0,10.1,363,4,150,0.20525
3/1/2018,3,Nainital,29.392,79.128,29,80,0,12.6,363,4,150,0.20525
3/2/2018,3,Nainital,29.392,79.128,30.5,72,0.2,14.8,363,4,150,0.20525
3/3/2018,3,Nainital,29.392,79.128,29.7,61,0,15.9,363,4,150,0.20525
3/4/2018,3,Nainital,29.392,79.128,28.6,59,0.6,20,363,4,150,0.20525
3/5/2018,3,Nainital,29.392,79.128,26.1,63,0,16.6,363,4,150,0.20525
3/6/2018,3,Nainital,29.392,79.128,26.7,66,0,14.1,363,4,150,0.20525
3/7/2018,3,Nainital,29.392,79.128,27.6,67,0,10.2,363,4,150,0.20525
3/8/2018,3,Nainital,29.392,79.128,27.5,73,0,11,363,4,150,0.20525
3/9/2018,3,Nainital,29.392,79.128,29,62,0,17.9,363,4,150,0.20525
3/10/2018,3,Nainital,29.392,79.128,29.8,63,0,18.8,363,4,150,0.20525
3/11/2018,3,Nainital,29.392,79.128,29.5,62,0,10.2,363,4,150,0.20525
3/12/2018,3,Nainital,29.392,79.128,29.6,67,0,13.3,363,4,150,0.20525
3/13/2018,3,Nainital,29.392,79.128,30.5,64,0,11.7,363,4,150,0.20525
3/14/2018,3,Nainital,29.392,79.128,32,64,0,16.9,363,4,150,0.20525
3/15/2018,3,Nainital,29.392,79.128,28.2,64,0.7,14,363,4,150,0.20525
3/16/2018,3,Nainital,29.392,79.128,28.2,64,0,15.7,363,4,150,0.20525
3/17/2018,3,Nainital,29.392,79.128,27.9,56,0,14,363,4,150,0.20525
3/18/2018,3,Nainital,29.392,79.128,29.5,64,0,12.8,363,4,150,0.20525
3/19/2018,3,Nainital,29.392,79.128,28.9,65,0,11.3,363,4,150,0.20525
3/20/2018,3,Nainital,29.392,79.128,31.9,64,0,13.4,363,4,150,0.20525
3/21/2018,3,Nainital,29.392,79.128,29.1,92,3.5,22.9,363,4,150,0.20525
3/22/2018,3,Nainital,29.392,79.128,29.1,58,1.1,22.4,363,4,150,0.20525
3/23/2018,3,Nainital,29.392,79.128,29.4,62,0,13.8,363,4,150,0.20525
3/24/2018,3,Nainital,29.392,79.128,30.4,66,0,11.5,363,4,150,0.20525
3/25/2018,3,Nainital,29.392,79.128,31.5,66,0,11.7,363,4,150,0.20525
3/26/2018,3,Nainital,29.392,79.128,32.2,64,0,14.1,363,4,150,0.20525
3/27/2018,3,Nainital,29.392,79.128,33.3,64,0,13,363,4,150,0.20525
3/28/2018,3,Nainital,29.392,79.128,32.9,60,0,16.3,363,4,150,0.20525
3/29/2018,3,Nainital,29.392,79.128,31.1,54,0,15.1,363,4,150,0.20525
3/30/2018,3,Nainital,29.392,79.128,29.9,59,1.3,14.9,363,4,150,0.20525
3/31/2018,3,Nainital,29.392,79.128,29.2,67,0,14.7,363,4,150,0.20525
4/1/2018,3,Nainital,29.392,79.128,30.1,67,0,16.1,363,4,150,0.20525
4/2/2018,3,Nainital,29.392,79.128,32,59,0,13.4,363,4,150,0.20525
4/3/2018,3,Nainital,29.392,79.128,31.3,60,0.3,11.5,363,4,150,0.20525
4/4/2018,3,Nainital,29.392,79.128,33,58,0.6,13,363,4,150,0.20525
4/5/2018,3,Nainital,29.392,79.128,32.6,63,1.6,10.2,363,4,150,0.20525
4/6/2018,3,Nainital,29.392,79.128,32.6,66,0,11.3,363,4,150,0.20525
4/7/2018,3,Nainital,29.392,79.128,28.4,75,4.5,14.8,363,4,150,0.20525
4/8/2018,3,Nainital,29.392,79.128,30.3,77,1.9,15.9,363,4,150,0.20525
4/9/2018,3,Nainital,29.392,79.128,30,76,0.8,11.5,363,4,150,0.20525
4/10/2018,3,Nainital,29.392,79.128,31.1,80,0.1,9.3,363,4,150,0.20525
4/11/2018,3,Nainital,29.392,79.128,30.2,88,2.6,9.8,363,4,150,0.20525
4/12/2018,3,Nainital,29.392,79.128,30.2,75,0,11.4,363,4,150,0.20525
4/13/2018,3,Nainital,29.392,79.128,30.1,70,0,12.4,363,4,150,0.20525
4/14/2018,3,Nainital,29.392,79.128,32.3,50,0,14.9,363,4,150,0.20525
4/15/2018,3,Nainital,29.392,79.128,33.5,53,0,13.8,363,4,150,0.20525
4/16/2018,3,Nainital,29.392,79.128,33.8,49,0,15.8,363,4,150,0.20525
4/17/2018,3,Nainital,29.392,79.128,35.2,44,1.4,16.3,363,4,150,0.20525
4/18/2018,3,Nainital,29.392,79.128,34.8,46,0,19.8,363,4,150,0.20525
4/19/2018,3,Nainital,29.392,79.128,34.9,51,0,22.9,363,4,150,0.20525
4/20/2018,3,Nainital,29.392,79.128,34.7,36,0.3,23.9,363,4,150,0.20525
4/21/2018,3,Nainital,29.392,79.128,33.3,46,0,19,363,4,150,0.20525
4/22/2018,3,Nainital,29.392,79.128,33.7,49,0,12.5,363,4,150,0.20525
4/23/2018,3,Nainital,29.392,79.128,33.9,42,0,11.5,363,4,150,0.20525
4/24/2018,3,Nainital,29.392,79.128,34.2,46,0,11.4,363,4,150,0.20525
4/25/2018,3,Nainital,29.392,79.128,35.3,48,0,11.2,363,4,150,0.20525
4/26/2018,3,Nainital,29.392,79.128,35.6,53,0.1,19.7,363,4,150,0.20525
4/27/2018,3,Nainital,29.392,79.128,32.3,62,0.1,18.4,363,4,150,0.20525
4/28/2018,3,Nainital,29.392,79.128,33,62,1.7,11.8,363,4,150,0.20525
4/29/2018,3,Nainital,29.392,79.128,32.8,61,0,11.2,363,4,150,0.20525
4/30/2018,3,Nainital,29.392,79.128,32.5,64,2.2,15.7,363,4,150,0.20525
5/1/2018,3,Nainital,29.392,79.128,32.5,74,0.9,14.6,363,4,150,0.20525
5/2/2018,3,Nainital,29.392,79.128,32.4,67,0.2,16.8,363,4,150,0.20525
5/3/2018,3,Nainital,29.392,79.128,30.8,81,0,17.3,363,4,150,0.20525
5/4/2018,3,Nainital,29.392,79.128,31.6,93,5.9,12.1,363,4,150,0.20525
5/5/2018,3,Nainital,29.392,79.128,33.9,68,1.9,15.8,363,4,150,0.20525
5/6/2018,3,Nainital,29.392,79.128,36,49,0,20.4,363,4,150,0.20525
5/7/2018,3,Nainital,29.392,79.128,36.6,51,0,17.9,363,4,150,0.20525
5/8/2018,3,Nainital,29.392,79.128,30.8,50,0.1,20.5,363,4,150,0.20525
5/9/2018,3,Nainital,29.392,79.128,34.2,53,1.8,14.9,363,4,150,0.20525
5/10/2018,3,Nainital,29.392,79.128,34.3,49,0,13.8,363,4,150,0.20525
5/11/2018,3,Nainital,29.392,79.128,36.3,50,0,13.8,363,4,150,0.20525
5/12/2018,3,Nainital,29.392,79.128,35.9,64,0,20.1,363,4,150,0.20525
5/13/2018,3,Nainital,29.392,79.128,34,91,6.5,14.5,363,4,150,0.20525
5/14/2018,3,Nainital,29.392,79.128,29.6,83,0.6,15.2,363,4,150,0.20525
5/15/2018,3,Nainital,29.392,79.128,32.8,74,0,9.7,363,4,150,0.20525
5/16/2018,3,Nainital,29.392,79.128,34.6,81,0,11.3,363,4,150,0.20525
5/17/2018,3,Nainital,29.392,79.128,35.3,78,1.8,14.5,363,4,150,0.20525
5/18/2018,3,Nainital,29.392,79.128,33.8,66,0.1,15.9,363,4,150,0.20525
5/19/2018,3,Nainital,29.392,79.128,35.3,65,1.4,12.6,363,4,150,0.20525
5/20/2018,3,Nainital,29.392,79.128,37.2,57,0,15.6,363,4,150,0.20525
5/21/2018,3,Nainital,29.392,79.128,39.1,46,0,19,363,4,150,0.20525
5/22/2018,3,Nainital,29.392,79.128,38.3,50,0,11.4,363,4,150,0.20525
5/23/2018,3,Nainital,29.392,79.128,37.8,67,1.9,11.9,363,4,150,0.20525
5/24/2018,3,Nainital,29.392,79.128,37.8,57,0.4,16.6,363,4,150,0.20525
5/25/2018,3,Nainital,29.392,79.128,38.5,61,0,16,363,4,150,0.20525
5/26/2018,3,Nainital,29.392,79.128,38.5,45,0,13.2,363,4,150,0.20525
5/27/2018,3,Nainital,29.392,79.128,38.3,52,0,17.7,363,4,150,0.20525
5/28/2018,3,Nainital,29.392,79.128,37,55,0.6,11.3,363,4,150,0.20525
5/29/2018,3,Nainital,29.392,79.128,34.5,68,1.8,17.9,363,4,150,0.20525
5/30/2018,3,Nainital,29.392,79.128,35.2,69,1.3,14.2,363,4,150,0.20525
5/31/2018,3,Nainital,29.392,79.128,34.3,89,3.9,13,363,4,150,0.20525
6/1/2018,3,Nainital,29.392,79.128,34.2,97,4.8,15.8,363,4,150,0.20525
6/2/2018,3,Nainital,29.392,79.128,33.1,86,1.6,11.3,363,4,150,0.20525
6/3/2018,3,Nainital,29.392,79.128,35,84,0,10.3,363,4,150,0.20525
6/4/2018,3,Nainital,29.392,79.128,35.4,73,0,13.5,363,4,150,0.20525
6/5/2018,3,Nainital,29.392,79.128,35.8,69,0,12.9,363,4,150,0.20525
6/6/2018,3,Nainital,29.392,79.128,36,75,0,12.7,363,4,150,0.20525
6/7/2018,3,Nainital,29.392,79.128,35,76,0.6,9.2,363,4,150,0.20525
6/8/2018,3,Nainital,29.392,79.128,32.7,91,4.1,16.2,363,4,150,0.20525
6/9/2018,3,Nainital,29.392,79.128,34,92,4.1,12.2,363,4,150,0.20525
6/10/2018,3,Nainital,29.392,79.128,34.8,83,0.7,9,363,4,150,0.20525
6/11/2018,3,Nainital,29.392,79.128,35.8,85,0,16.5,363,4,150,0.20525
6/12/2018,3,Nainital,29.392,79.128,38.1,75,0,17.3,363,4,150,0.20525
6/13/2018,3,Nainital,29.392,79.128,37.5,68,0.1,11.8,363,4,150,0.20525
6/14/2018,3,Nainital,29.392,79.128,36.3,73,0.1,14.8,363,4,150,0.20525
6/15/2018,3,Nainital,29.392,79.128,34.8,93,2.6,14.5,363,4,150,0.20525
6/16/2018,3,Nainital,29.392,79.128,32.7,89,2.2,8.9,363,4,150,0.20525
6/17/2018,3,Nainital,29.392,79.128,33.5,77,0.3,15.5,363,4,150,0.20525
6/18/2018,3,Nainital,29.392,79.128,35.5,74,0.1,17.9,363,4,150,0.20525
6/19/2018,3,Nainital,29.392,79.128,36.3,84,0.7,12,363,4,150,0.20525
6/20/2018,3,Nainital,29.392,79.128,37.3,70,0,11.2,363,4,150,0.20525
6/21/2018,3,Nainital,29.392,79.128,38,68,0,12.2,363,4,150,0.20525
6/22/2018,3,Nainital,29.392,79.128,38.3,63,0,15.5,363,4,150,0.20525
6/23/2018,3,Nainital,29.392,79.128,38.2,63,0,11.2,363,4,150,0.20525
6/24/2018,3,Nainital,29.392,79.128,36.8,74,0.1,10.5,363,4,150,0.20525
6/25/2018,3,Nainital,29.392,79.128,38.6,65,0,12.6,363,4,150,0.20525
6/26/2018,3,Nainital,29.392,79.128,35.5,97,9.9,13,363,4,150,0.20525
6/27/2018,3,Nainital,29.392,79.128,33.3,100,19,11.8,363,4,150,0.20525
6/28/2018,3,Nainital,29.392,79.128,33.3,100,8.6,15.6,363,4,150,0.20525
6/29/2018,3,Nainital,29.392,79.128,32.8,85,1.6,19.7,363,4,150,0.20525
6/30/2018,3,Nainital,29.392,79.128,32,88,2.3,14.3,363,4,150,0.20525
7/1/2018,3,Nainital,29.392,79.128,32,100,32.6,10.6,363,4,150,0.20525
7/2/2018,3,Nainital,29.392,79.128,29,100,28.7,9.8,363,4,150,0.20525
7/3/2018,3,Nainital,29.392,79.128,32.7,100,5.3,9.7,363,4,150,0.20525
7/4/2018,3,Nainital,29.392,79.128,31.2,100,10.3,11.7,363,4,150,0.20525
7/5/2018,3,Nainital,29.392,79.128,34.2,92,0.1,12.2,363,4,150,0.20525
7/6/2018,3,Nainital,29.392,79.128,34.5,92,0,12.8,363,4,150,0.20525
7/7/2018,3,Nainital,29.392,79.128,34.2,91,0,10.9,363,4,150,0.20525
7/8/2018,3,Nainital,29.392,79.128,33.8,87,1.8,10.1,363,4,150,0.20525
7/9/2018,3,Nainital,29.392,79.128,32,100,9.7,9.3,363,4,150,0.20525
7/10/2018,3,Nainital,29.392,79.128,31.8,92,1.6,11,363,4,150,0.20525
7/11/2018,3,Nainital,29.392,79.128,31.9,96,3.7,14.2,363,4,150,0.20525
7/12/2018,3,Nainital,29.392,79.128,31.4,99,3.6,13.7,363,4,150,0.20525
7/13/2018,3,Nainital,29.392,79.128,30.4,100,3.1,10.8,363,4,150,0.20525
7/14/2018,3,Nainital,29.392,79.128,29.4,97,3.8,11.9,363,4,150,0.20525
7/15/2018,3,Nainital,29.392,79.128,32,92,3.5,13.4,363,4,150,0.20525
7/16/2018,3,Nainital,29.392,79.128,31.5,90,3.5,13,363,4,150,0.20525
7/17/2018,3,Nainital,29.392,79.128,32.2,93,3.7,11.2,363,4,150,0.20525
7/18/2018,3,Nainital,29.392,79.128,31.6,96,17.1,9.1,363,4,150,0.20525
7/19/2018,3,Nainital,29.392,79.128,33.2,86,3.9,9.6,363,4,150,0.20525
7/20/2018,3,Nainital,29.392,79.128,33,93,7.2,9,363,4,150,0.20525
7/21/2018,3,Nainital,29.392,79.128,30.3,98,9.9,14.2,363,4,150,0.20525
7/22/2018,3,Nainital,29.392,79.128,31.7,99,1.5,13.9,363,4,150,0.20525
7/23/2018,3,Nainital,29.392,79.128,31.8,90,6.7,10.9,363,4,150,0.20525
7/24/2018,3,Nainital,29.392,79.128,33.9,93,2.8,11.6,363,4,150,0.20525
7/25/2018,3,Nainital,29.392,79.128,29.1,100,75.3,8.1,363,4,150,0.20525
7/26/2018,3,Nainital,29.392,79.128,29.3,100,18.4,7.6,363,4,150,0.20525
7/27/2018,3,Nainital,29.392,79.128,29.6,100,3.3,8.1,363,4,150,0.20525
7/28/2018,3,Nainital,29.392,79.128,26.5,100,65.9,16,363,4,150,0.20525
7/29/2018,3,Nainital,29.392,79.128,31.2,100,17.5,9.5,363,4,150,0.20525
7/30/2018,3,Nainital,29.392,79.128,29.2,100,5.7,8.4,363,4,150,0.20525
7/31/2018,3,Nainital,29.392,79.128,27.5,100,1.9,6.8,363,4,150,0.20525
8/1/2018,3,Nainital,29.392,79.128,29.6,100,7,9.5,363,4,150,0.20525
8/2/2018,3,Nainital,29.392,79.128,30.7,100,3.2,7.2,363,4,150,0.20525
8/3/2018,3,Nainital,29.392,79.128,27.4,100,13.4,5.4,363,4,150,0.20525
8/4/2018,3,Nainital,29.392,79.128,27.4,100,28.1,5.9,363,4,150,0.20525
8/5/2018,3,Nainital,29.392,79.128,24.8,100,118.2,16.8,363,4,150,0.20525
8/6/2018,3,Nainital,29.392,79.128,30.4,100,3.8,5.6,363,4,150,0.20525
8/7/2018,3,Nainital,29.392,79.128,30,100,22.8,8.9,363,4,150,0.20525
8/8/2018,3,Nainital,29.392,79.128,32,90,1,9.8,363,4,150,0.20525
8/9/2018,3,Nainital,29.392,79.128,31,92,0.8,11.3,363,4,150,0.20525
8/10/2018,3,Nainital,29.392,79.128,30.4,100,21.3,7.3,363,4,150,0.20525
8/11/2018,3,Nainital,29.392,79.128,29.4,100,16.7,9.2,363,4,150,0.20525
8/12/2018,3,Nainital,29.392,79.128,25.5,100,27.1,7.7,363,4,150,0.20525
8/13/2018,3,Nainital,29.392,79.128,26.4,100,45.6,7.9,363,4,150,0.20525
8/14/2018,3,Nainital,29.392,79.128,29.9,100,11.2,4.6,363,4,150,0.20525
8/15/2018,3,Nainital,29.392,79.128,31.1,100,4.5,9.7,363,4,150,0.20525
8/16/2018,3,Nainital,29.392,79.128,32.6,96,1.7,8.5,363,4,150,0.20525
8/17/2018,3,Nainital,29.392,79.128,30.8,92,6.4,6.9,363,4,150,0.20525
8/18/2018,3,Nainital,29.392,79.128,31,98,14,8.9,363,4,150,0.20525
8/19/2018,3,Nainital,29.392,79.128,32.8,94,5.4,10,363,4,150,0.20525
8/20/2018,3,Nainital,29.392,79.128,31.4,99,5,7.3,363,4,150,0.20525
8/21/2018,3,Nainital,29.392,79.128,32.5,93,0.4,11.6,363,4,150,0.20525
8/22/2018,3,Nainital,29.392,79.128,29.8,95,18.4,8.6,363,4,150,0.20525
8/23/2018,3,Nainital,29.392,79.128,30,98,13.2,7.4,363,4,150,0.20525
8/24/2018,3,Nainital,29.392,79.128,27.9,100,51.7,8.4,363,4,150,0.20525
8/25/2018,3,Nainital,29.392,79.128,25.6,100,59.9,5.5,363,4,150,0.20525
8/26/2018,3,Nainital,29.392,79.128,26.5,100,63.5,5.6,363,4,150,0.20525
8/27/2018,3,Nainital,29.392,79.128,29.5,100,3.8,6.2,363,4,150,0.20525
8/28/2018,3,Nainital,29.392,79.128,30.5,95,5.1,7.2,363,4,150,0.20525
8/29/2018,3,Nainital,29.392,79.128,29.6,99,4.1,7.9,363,4,150,0.20525
8/30/2018,3,Nainital,29.392,79.128,30.5,100,3.2,7.4,363,4,150,0.20525
8/31/2018,3,Nainital,29.392,79.128,27.1,100,21.4,13.6,363,4,150,0.20525
9/1/2018,3,Nainital,29.392,79.128,30.6,96,5.1,9.4,363,4,150,0.20525
9/2/2018,3,Nainital,29.392,79.128,30,96,5.1,8.7,363,4,150,0.20525
9/3/2018,3,Nainital,29.392,79.128,28.4,99,6,6.9,363,4,150,0.20525
9/4/2018,3,Nainital,29.392,79.128,30.3,99,5.8,8.3,363,4,150,0.20525
9/5/2018,3,Nainital,29.392,79.128,30.6,98,4.4,7.1,363,4,150,0.20525
9/6/2018,3,Nainital,29.392,79.128,32.3,95,4.1,6.3,363,4,150,0.20525
9/7/2018,3,Nainital,29.392,79.128,30,94,4.5,10.4,363,4,150,0.20525
9/8/2018,3,Nainital,29.392,79.128,31.5,95,1.3,8.9,363,4,150,0.20525
9/9/2018,3,Nainital,29.392,79.128,30.7,96,2.9,12.6,363,4,150,0.20525
9/10/2018,3,Nainital,29.392,79.128,30.2,94,3.1,7.7,363,4,150,0.20525
9/11/2018,3,Nainital,29.392,79.128,31.3,100,6.7,9,363,4,150,0.20525
9/12/2018,3,Nainital,29.392,79.128,30.3,100,2.8,11.2,363,4,150,0.20525
9/13/2018,3,Nainital,29.392,79.128,30,100,11.3,9.8,363,4,150,0.20525
9/14/2018,3,Nainital,29.392,79.128,30.3,99,1.9,11,363,4,150,0.20525
9/15/2018,3,Nainital,29.392,79.128,31.1,95,0.5,9.9,363,4,150,0.20525
9/16/2018,3,Nainital,29.392,79.128,30.8,92,0,9.1,363,4,150,0.20525
9/17/2018,3,Nainital,29.392,79.128,31.4,94,0,9,363,4,150,0.20525
9/18/2018,3,Nainital,29.392,79.128,31.5,94,0,9.1,363,4,150,0.20525
9/19/2018,3,Nainital,29.392,79.128,31.7,92,0.1,7.6,363,4,150,0.20525
9/20/2018,3,Nainital,29.392,79.128,31.6,89,0,8.1,363,4,150,0.20525
9/21/2018,3,Nainital,29.392,79.128,30.9,99,3.3,11.7,363,4,150,0.20525
9/22/2018,3,Nainital,29.392,79.128,30,100,13.7,16.8,363,4,150,0.20525
9/23/2018,3,Nainital,29.392,79.128,25.9,100,27.6,7.8,363,4,150,0.20525
9/24/2018,3,Nainital,29.392,79.128,27.8,100,32.6,13,363,4,150,0.20525
9/25/2018,3,Nainital,29.392,79.128,28.8,100,3.5,7.2,363,4,150,0.20525
9/26/2018,3,Nainital,29.392,79.128,29.7,93,0,12.6,363,4,150,0.20525
9/27/2018,3,Nainital,29.392,79.128,29.8,93,1.7,8.1,363,4,150,0.20525
9/28/2018,3,Nainital,29.392,79.128,29.2,96,0.9,7.6,363,4,150,0.20525
9/29/2018,3,Nainital,29.392,79.128,31.2,92,0,8.8,363,4,150,0.20525
9/30/2018,3,Nainital,29.392,79.128,30.5,91,0,11.4,363,4,150,0.20525
10/1/2018,3,Nainital,29.392,79.128,29.8,97,0.1,6.8,363,4,150,0.20525
10/2/2018,3,Nainital,29.392,79.128,31,93,0,10.1,363,4,150,0.20525
10/3/2018,3,Nainital,29.392,79.128,31.1,90,0,12.1,363,4,150,0.20525
10/4/2018,3,Nainital,29.392,79.128,30.8,82,0,12.1,363,4,150,0.20525
10/5/2018,3,Nainital,29.392,79.128,30.1,85,0,13,363,4,150,0.20525
10/6/2018,3,Nainital,29.392,79.128,30.4,88,0,11.9,363,4,150,0.20525
10/7/2018,3,Nainital,29.392,79.128,29.9,89,0,13.4,363,4,150,0.20525
10/8/2018,3,Nainital,29.392,79.128,29.5,81,0,12.4,363,4,150,0.20525
10/9/2018,3,Nainital,29.392,79.128,29.8,79,0,11.8,363,4,150,0.20525
10/10/2018,3,Nainital,29.392,79.128,29.6,79,0,10.2,363,4,150,0.20525
10/11/2018,3,Nainital,29.392,79.128,29,92,2.8,11.7,363,4,150,0.20525
10/12/2018,3,Nainital,29.392,79.128,28.9,87,0,10.1,363,4,150,0.20525
10/13/2018,3,Nainital,29.392,79.128,27.9,80,0,9.6,363,4,150,0.20525
10/14/2018,3,Nainital,29.392,79.128,27.9,88,0,10.7,363,4,150,0.20525
10/15/2018,3,Nainital,29.392,79.128,28.5,91,0,11.4,363,4,150,0.20525
10/16/2018,3,Nainital,29.392,79.128,29.8,76,0,13.3,363,4,150,0.20525
10/17/2018,3,Nainital,29.392,79.128,30,71,0,11.4,363,4,150,0.20525
10/18/2018,3,Nainital,29.392,79.128,31.2,62,0,14.1,363,4,150,0.20525
10/19/2018,3,Nainital,29.392,79.128,30.5,79,0,16.3,363,4,150,0.20525
10/20/2018,3,Nainital,29.392,79.128,30.5,69,0,13.7,363,4,150,0.20525
10/21/2018,3,Nainital,29.392,79.128,30.2,60,0,14.5,363,4,150,0.20525
10/22/2018,3,Nainital,29.392,79.128,28.3,73,0,13.7,363,4,150,0.20525
10/23/2018,3,Nainital,29.392,79.128,28.1,72,0,11.1,363,4,150,0.20525
10/24/2018,3,Nainital,29.392,79.128,28.7,69,0,13,363,4,150,0.20525
10/25/2018,3,Nainital,29.392,79.128,28.4,64,0,11.7,363,4,150,0.20525
10/26/2018,3,Nainital,29.392,79.128,28.4,74,0,13.9,363,4,150,0.20525
10/27/2018,3,Nainital,29.392,79.128,28.2,80,0.1,11.4,363,4,150,0.20525
10/28/2018,3,Nainital,29.392,79.128,29.1,74,0,10.7,363,4,150,0.20525
10/29/2018,3,Nainital,29.392,79.128,28.5,73,0,10.2,363,4,150,0.20525
10/30/2018,3,Nainital,29.392,79.128,27.9,73,0,9.3,363,4,150,0.20525
10/31/2018,3,Nainital,29.392,79.128,28.9,85,0,9.7,363,4,150,0.20525
11/1/2018,3,Nainital,29.392,79.128,28.5,84,0,9,363,4,150,0.20525
11/2/2018,3,Nainital,29.392,79.128,27.9,84,0,9.7,363,4,150,0.20525
11/3/2018,3,Nainital,29.392,79.128,26.3,68,0,19.5,363,4,150,0.20525
11/4/2018,3,Nainital,29.392,79.128,27.1,86,7.9,20.4,363,4,150,0.20525
11/5/2018,3,Nainital,29.392,79.128,26.2,85,0,12.4,363,4,150,0.20525
11/6/2018,3,Nainital,29.392,79.128,25.4,82,0,11.9,363,4,150,0.20525
11/7/2018,3,Nainital,29.392,79.128,24.2,95,0,9.5,363,4,150,0.20525
11/8/2018,3,Nainital,29.392,79.128,24.9,94,0,8.7,363,4,150,0.20525
11/9/2018,3,Nainital,29.392,79.128,25.6,87,0,9.2,363,4,150,0.20525
