Date,Location_ID,District,Lat,Lon,Max_Temperature_C,Max_Humidity_pct,Total_Rainfall_mm,Max_Wind_Speed_kmh,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI
2020-04-17,1,Pauri Garhwal,29.84,78.683,21.5,80,0.1,10.4,1700.5,10.5,211.3,0.4428
2020-04-18,1,Pauri Garhwal,29.84,78.683,21.5,91,1.8,11.3,1703.5,11.0,210.3,0.4357
2020-04-19,1,Pauri Garhwal,29.84,78.683,21.6,78,0.0,9.7,1701.7,10.9,209.3,0.4459
2020-04-20,1,Pauri Garhwal,29.84,78.683,21.6,78,0.0,10.7,1701.9,11.2,209.2,0.4178
2020-04-21,1,Pauri Garhwal,29.84,78.683,18.6,91,3.7,10.6,1703.0,10.6,209.0,0.4248
2020-04-22,1,Pauri Garhwal,29.84,78.683,19.3,93,0.3,7.7,1700.3,11.0,210.0,0.4405
2020-04-23,1,Pauri Garhwal,29.84,78.683,20.9,87,0.1,10.3,1702.6,11.1,209.0,0.4542
2020-04-24,1,Pauri Garhwal,29.84,78.683,20.8,92,0.7,7.2,1702.2,10.4,210.8,0.4422
2020-04-25,1,Pauri Garhwal,29.84,78.683,21.6,91,3.3,9.8,1702.7,10.7,210.3,0.4367
2020-04-26,1,Pauri Garhwal,29.84,78.683,18.9,97,16.1,8.2,1702.4,11.0,210.2,0.4326
2020-04-27,1,Pauri Garhwal,29.84,78.683,18.4,96,5.5,7.4,1705.7,11.2,207.8,0.4816
2020-04-28,1,Pauri Garhwal,29.84,78.683,19.9,93,0.4,7.4,1701.0,11.1,210.0,0.4289
2020-04-29,1,Pauri Garhwal,29.84,78.683,18.2,97,6.9,9.2,1701.2,11.2,209.4,0.4176
2020-04-30,1,Pauri Garhwal,29.84,78.683,18.6,95,6.0,14.0,1701.1,10.7,212.6,0.4364
2020-05-01,1,Pauri Garhwal,29.84,78.683,18.6,96,1.9,7.6,1701.2,10.5,208.5,0.4528
2020-05-02,1,Pauri Garhwal,29.84,78.683,21.2,100,1.1,8.8,1701.0,11.0,209.8,0.4466
2020-05-03,1,Pauri Garhwal,29.84,78.683,19.7,95,10.8,10.7,1703.8,10.6,210.5,0.4337
2020-05-04,1,Pauri Garhwal,29.84,78.683,20.5,95,5.5,8.2,1704.1,10.7,208.8,0.4479
2020-05-05,1,Pauri Garhwal,29.84,78.683,21.4,94,8.2,9.0,1701.1,11.3,212.3,0.4616
2020-05-06,1,Pauri Garhwal,29.84,78.683,19.0,93,7.2,19.4,1700.8,11.1,212.3,0.4481
2020-05-07,1,Pauri Garhwal,29.84,78.683,20.8,92,0.9,9.7,1702.7,10.8,209.0,0.4473
2020-05-08,1,Pauri Garhwal,29.84,78.683,22.0,92,0.0,8.2,1701.2,10.8,209.3,0.4474
2020-05-09,1,Pauri Garhwal,29.84,78.683,21.3,90,2.3,8.8,1702.9,11.2,212.6,0.4338
2020-05-10,1,Pauri Garhwal,29.84,78.683,21.6,96,11.3,11.8,1702.3,11.1,211.7,0.4517
2020-05-11,1,Pauri Garhwal,29.84,78.683,22.4,98,0.9,6.4,1699.7,10.6,209.6,0.4606
2020-05-12,1,Pauri Garhwal,29.84,78.683,21.6,92,2.9,9.3,1704.3,10.4,210.5,0.4653
2020-05-13,1,Pauri Garhwal,29.84,78.683,23.4,93,0.2,9.1,1704.7,11.6,208.3,0.4514
2020-05-14,1,Pauri Garhwal,29.84,78.683,24.0,95,0.3,10.9,1701.1,10.6,212.6,0.4452
2020-05-15,1,Pauri Garhwal,29.84,78.683,25.9,95,0.0,11.2,1701.4,11.2,210.1,0.4732
2020-05-16,1,Pauri Garhwal,29.84,78.683,25.2,77,0.0,10.2,1702.4,11.5,210.7,0.4468
2020-05-17,1,Pauri Garhwal,29.84,78.683,26.3,76,0.0,10.9,1702.5,11.0,208.9,0.4377
2020-05-18,1,Pauri Garhwal,29.84,78.683,25.8,71,0.0,11.4,1703.0,10.8,208.6,0.4347
2020-05-19,1,Pauri Garhwal,29.84,78.683,25.7,68,0.0,10.1,1705.0,10.6,210.5,0.4329
2020-05-20,1,Pauri Garhwal,29.84,78.683,26.1,65,0.0,7.8,1701.7,10.6,212.3,0.4375
2020-05-21,1,Pauri Garhwal,29.84,78.683,25.6,73,0.0,10.6,1700.8,11.1,209.4,0.4739
2020-05-22,1,Pauri Garhwal,29.84,78.683,26.8,76,0.0,9.2,1699.9,11.4,208.8,0.4336
2020-05-23,1,Pauri Garhwal,29.84,78.683,27.0,79,1.2,11.6,1700.9,10.9,210.4,0.4679
2020-05-24,1,Pauri Garhwal,29.84,78.683,28.6,76,0.0,10.4,1702.0,10.8,212.0,0.4419
2020-05-25,1,Pauri Garhwal,29.84,78.683,28.2,62,0.0,11.9,1704.7,11.2,209.2,0.4606
2020-05-26,1,Pauri Garhwal,29.84,78.683,29.0,66,0.0,12.8,1701.2,10.8,209.7,0.4288
2020-05-27,1,Pauri Garhwal,29.84,78.683,29.2,67,0.0,11.4,1702.3,11.1,211.0,0.4447
2020-05-28,1,Pauri Garhwal,29.84,78.683,25.3,86,2.4,9.4,1702.0,11.0,211.1,0.4208
2020-05-29,1,Pauri Garhwal,29.84,78.683,21.5,95,6.1,10.5,1703.8,10.9,209.7,0.4453
2020-05-30,1,Pauri Garhwal,29.84,78.683,21.0,94,5.9,10.4,1705.8,11.0,211.3,0.4568
2020-05-31,1,Pauri Garhwal,29.84,78.683,20.0,96,12.6,8.0,1701.2,11.5,210.6,0.4595
2020-06-01,1,Pauri Garhwal,29.84,78.683,20.9,96,3.5,10.0,1701.3,11.2,210.0,0.4449
2020-06-02,1,Pauri Garhwal,29.84,78.683,22.7,95,0.1,9.0,1703.6,11.3,211.1,0.4396
2020-06-03,1,Pauri Garhwal,29.84,78.683,23.2,87,5.4,7.9,1703.0,10.7,210.9,0.4463
2020-06-04,1,Pauri Garhwal,29.84,78.683,22.6,93,2.7,8.0,1704.8,11.3,208.7,0.4364
2020-06-05,1,Pauri Garhwal,29.84,78.683,21.8,99,12.2,7.2,1702.9,11.2,211.8,0.4364
2020-06-06,1,Pauri Garhwal,29.84,78.683,22.0,97,2.1,8.2,1701.5,10.6,210.4,0.4389
2020-06-07,1,Pauri Garhwal,29.84,78.683,22.8,94,3.0,9.3,1702.9,11.2,211.7,0.4484
2020-06-08,1,Pauri Garhwal,29.84,78.683,23.5,96,0.6,6.9,1703.7,10.8,210.1,0.4665
2020-06-09,1,Pauri Garhwal,29.84,78.683,25.2,93,0.6,8.1,1703.2,10.5,210.3,0.4645
2020-06-10,1,Pauri Garhwal,29.84,78.683,24.4,94,1.4,7.9,1702.8,11.0,210.5,0.4402
2020-06-11,1,Pauri Garhwal,29.84,78.683,23.8,94,7.9,10.2,1703.6,11.2,210.7,0.4328
2020-06-12,1,Pauri Garhwal,29.84,78.683,24.5,95,7.8,8.3,1703.8,11.0,211.8,0.434
2020-06-13,1,Pauri Garhwal,29.84,78.683,23.9,96,6.6,6.6,1704.1,11.0,210.6,0.4228
2020-06-14,1,Pauri Garhwal,29.84,78.683,24.5,98,4.1,8.9,1703.0,10.9,210.0,0.4559
2020-06-15,1,Pauri Garhwal,29.84,78.683,23.9,98,3.9,7.0,1701.7,11.7,211.2,0.4241
2020-06-16,1,Pauri Garhwal,29.84,78.683,24.9,96,2.4,8.5,1702.2,10.6,210.5,0.4111
2020-06-17,1,Pauri Garhwal,29.84,78.683,24.1,96,5.1,6.5,1703.8,11.3,213.5,0.4559
2020-06-18,1,Pauri Garhwal,29.84,78.683,24.3,97,5.2,9.7,1700.8,11.0,210.3,0.4553
2020-06-19,1,Pauri Garhwal,29.84,78.683,24.8,99,3.9,10.2,1702.6,10.7,211.5,0.4288
2020-06-20,1,Pauri Garhwal,29.84,78.683,25.0,97,4.6,9.0,1701.4,11.0,211.1,0.4495
2020-06-21,1,Pauri Garhwal,29.84,78.683,22.0,99,5.5,8.4,1702.0,10.6,207.5,0.4252
2020-06-22,1,Pauri Garhwal,29.84,78.683,24.1,100,2.4,8.4,1703.9,10.8,209.1,0.4435
2020-06-23,1,Pauri Garhwal,29.84,78.683,22.8,96,13.2,9.4,1702.3,11.0,209.5,0.4504
2020-06-24,1,Pauri Garhwal,29.84,78.683,23.0,98,17.2,7.2,1702.1,10.5,208.2,0.4554
2020-06-25,1,Pauri Garhwal,29.84,78.683,23.8,100,9.8,10.4,1700.0,11.2,209.5,0.4509
2020-06-26,1,Pauri Garhwal,29.84,78.683,24.0,99,3.7,10.6,1703.1,10.7,208.4,0.4166
2020-06-27,1,Pauri Garhwal,29.84,78.683,24.9,99,4.9,13.1,1703.0,10.6,208.7,0.4495
2020-06-28,1,Pauri Garhwal,29.84,78.683,24.4,100,6.2,9.5,1705.2,10.7,210.3,0.4777
2020-06-29,1,Pauri Garhwal,29.84,78.683,22.3,100,9.0,9.2,1701.5,11.7,212.3,0.4509
2020-06-30,1,Pauri Garhwal,29.84,78.683,23.8,99,1.2,6.4,1702.3,10.4,208.4,0.4242
2020-07-01,1,Pauri Garhwal,29.84,78.683,23.9,99,2.9,7.8,1702.4,11.1,208.5,0.4343
2020-07-02,1,Pauri Garhwal,29.84,78.683,25.1,99,13.2,9.2,1704.4,10.8,209.4,0.4373
2020-07-03,1,Pauri Garhwal,29.84,78.683,23.2,98,8.7,8.0,1701.9,10.9,209.8,0.41
2020-07-04,1,Pauri Garhwal,29.84,78.683,22.6,100,11.3,8.4,1702.4,11.2,208.1,0.4465
2020-07-05,1,Pauri Garhwal,29.84,78.683,22.0,98,35.3,7.8,1702.9,11.2,209.2,0.4397
2020-07-06,1,Pauri Garhwal,29.84,78.683,23.6,100,8.7,10.5,1702.3,10.8,209.1,0.4404
2020-07-07,1,Pauri Garhwal,29.84,78.683,20.3,100,19.1,6.4,1701.3,10.6,210.4,0.4431
2020-07-08,1,Pauri Garhwal,29.84,78.683,23.0,99,51.9,7.2,1702.3,11.2,210.5,0.4342
2020-07-09,1,Pauri Garhwal,29.84,78.683,23.2,100,12.3,7.9,1703.6,11.2,209.8,0.4578
2020-07-10,1,Pauri Garhwal,29.84,78.683,23.9,100,10.0,10.1,1700.5,10.9,209.5,0.4478
2020-07-11,1,Pauri Garhwal,29.84,78.683,22.1,100,6.4,10.5,1702.2,11.1,209.1,0.437
2020-07-12,1,Pauri Garhwal,29.84,78.683,26.1,98,3.9,10.1,1700.9,10.9,210.1,0.4517
2020-07-13,1,Pauri Garhwal,29.84,78.683,25.0,98,0.5,8.2,1703.8,10.8,208.8,0.4503
2020-07-14,1,Pauri Garhwal,29.84,78.683,24.2,98,4.4,9.2,1699.7,11.0,211.9,0.4307
2020-07-15,1,Pauri Garhwal,29.84,78.683,23.5,99,5.5,6.8,1701.2,11.2,208.2,0.4424
2020-07-16,1,Pauri Garhwal,29.84,78.683,23.2,99,15.1,6.6,1702.6,11.1,209.2,0.4424
2020-07-17,1,Pauri Garhwal,29.84,78.683,23.2,100,5.8,8.8,1704.3,11.2,211.0,0.4362
2020-07-18,1,Pauri Garhwal,29.84,78.683,23.1,100,4.4,8.2,1701.9,10.8,209.5,0.4246
2020-07-19,1,Pauri Garhwal,29.84,78.683,25.7,100,10.1,11.7,1701.2,11.5,210.8,0.4358
2020-07-20,1,Pauri Garhwal,29.84,78.683,22.7,100,15.1,8.3,1704.8,10.9,212.1,0.464
2020-07-21,1,Pauri Garhwal,29.84,78.683,22.8,100,4.7,5.9,1699.8,11.0,211.0,0.4353
2020-07-22,1,Pauri Garhwal,29.84,78.683,22.1,100,1.1,7.3,1698.7,10.6,208.6,0.4585
2020-07-23,1,Pauri Garhwal,29.84,78.683,22.0,97,6.2,7.5,1702.7,10.9,208.6,0.4445
2020-07-24,1,Pauri Garhwal,29.84,78.683,21.6,100,13.9,10.0,1701.2,11.2,209.8,0.4475
2020-07-25,1,Pauri Garhwal,29.84,78.683,21.9,100,8.7,5.8,1700.5,11.2,210.5,0.4266
2020-07-26,1,Pauri Garhwal,29.84,78.683,23.7,99,7.3,8.3,1703.1,11.5,211.4,0.4625
2020-07-27,1,Pauri Garhwal,29.84,78.683,23.3,100,12.8,9.8,1702.4,11.2,209.1,0.4759
2020-07-28,1,Pauri Garhwal,29.84,78.683,22.7,100,15.8,9.6,1701.2,11.1,209.4,0.4345
2020-07-29,1,Pauri Garhwal,29.84,78.683,22.9,100,27.8,7.8,1700.1,10.9,209.7,0.4646
2020-07-30,1,Pauri Garhwal,29.84,78.683,20.7,100,3.1,7.4,1703.3,10.8,209.7,0.426
2020-07-31,1,Pauri Garhwal,29.84,78.683,23.0,100,16.2,7.1,1703.0,11.3,211.8,0.4442
2020-08-01,1,Pauri Garhwal,29.84,78.683,22.1,100,4.8,6.9,1701.9,11.3,209.9,0.4274
2020-08-02,1,Pauri Garhwal,29.84,78.683,23.5,100,7.2,7.0,1704.8,10.7,210.2,0.4507
2020-08-03,1,Pauri Garhwal,29.84,78.683,22.7,99,11.8,6.9,1700.4,11.2,211.1,0.4419
2020-08-04,1,Pauri Garhwal,29.84,78.683,25.0,100,8.2,7.9,1699.7,11.2,211.9,0.4442
2020-08-05,1,Pauri Garhwal,29.84,78.683,25.4,99,9.3,9.2,1701.0,10.7,210.0,0.4647
2020-08-06,1,Pauri Garhwal,29.84,78.683,25.5,97,9.6,10.0,1701.9,11.2,211.5,0.4637
2020-08-07,1,Pauri Garhwal,29.84,78.683,23.4,98,6.7,5.4,1702.4,10.7,212.2,0.4424
2020-08-08,1,Pauri Garhwal,29.84,78.683,24.5,99,13.4,8.9,1701.6,10.3,209.9,0.4616
2020-08-09,1,Pauri Garhwal,29.84,78.683,21.3,100,14.6,6.3,1702.5,11.0,209.3,0.4623
2020-08-10,1,Pauri Garhwal,29.84,78.683,20.5,100,20.1,9.4,1700.1,11.1,212.6,0.4616
2020-08-11,1,Pauri Garhwal,29.84,78.683,22.7,100,10.9,8.1,1704.2,11.0,211.3,0.4472
2020-08-12,1,Pauri Garhwal,29.84,78.683,21.7,100,21.0,6.8,1701.9,11.9,210.0,0.45
2020-08-13,1,Pauri Garhwal,29.84,78.683,21.7,100,6.2,6.6,1703.7,11.1,210.8,0.4407
2020-08-14,1,Pauri Garhwal,29.84,78.683,22.2,100,4.8,4.8,1702.5,11.0,208.7,0.48
2020-08-15,1,Pauri Garhwal,29.84,78.683,22.9,100,4.2,7.3,1702.7,11.1,211.3,0.451
2020-08-16,1,Pauri Garhwal,29.84,78.683,21.8,98,3.3,9.0,1702.9,10.9,207.8,0.4438
2020-08-17,1,Pauri Garhwal,29.84,78.683,22.7,98,7.6,7.2,1702.7,11.3,211.3,0.4525
2020-08-18,1,Pauri Garhwal,29.84,78.683,22.7,100,15.5,7.7,1703.0,11.1,209.1,0.4491
2020-08-19,1,Pauri Garhwal,29.84,78.683,20.3,100,27.5,8.8,1704.0,11.1,208.0,0.4759
2020-08-20,1,Pauri Garhwal,29.84,78.683,20.9,97,4.0,7.6,1702.3,10.8,207.6,0.4447
2020-08-21,1,Pauri Garhwal,29.84,78.683,21.2,97,7.1,7.1,1703.1,10.5,209.4,0.4565
2020-08-22,1,Pauri Garhwal,29.84,78.683,21.7,100,4.1,7.4,1701.9,10.8,210.9,0.4432
2020-08-23,1,Pauri Garhwal,29.84,78.683,22.4,100,10.8,7.6,1704.2,11.1,208.3,0.4197
2020-08-24,1,Pauri Garhwal,29.84,78.683,22.9,100,4.0,10.9,1701.0,10.9,208.5,0.445
2020-08-25,1,Pauri Garhwal,29.84,78.683,22.2,100,5.5,6.2,1704.7,11.1,209.4,0.4578
2020-08-26,1,Pauri Garhwal,29.84,78.683,23.4,100,10.1,7.4,1701.9,10.9,211.0,0.447
2020-08-27,1,Pauri Garhwal,29.84,78.683,21.6,99,7.5,6.3,1699.9,11.1,211.1,0.4277
2020-08-28,1,Pauri Garhwal,29.84,78.683,21.5,98,10.4,9.4,1702.2,10.7,210.2,0.4688
2020-08-29,1,Pauri Garhwal,29.84,78.683,23.0,99,5.5,7.3,1701.0,11.1,211.2,0.4272
2020-08-30,1,Pauri Garhwal,29.84,78.683,21.4,99,16.7,8.9,1703.3,10.8,210.8,0.4334
2020-08-31,1,Pauri Garhwal,29.84,78.683,23.1,99,0.8,11.9,1701.0,10.5,209.5,0.4281
2020-09-01,1,Pauri Garhwal,29.84,78.683,23.6,100,1.4,9.2,1701.3,11.0,211.1,0.4295
2020-09-02,1,Pauri Garhwal,29.84,78.683,23.4,100,0.8,9.9,1699.2,11.5,208.5,0.4457
2020-09-03,1,Pauri Garhwal,29.84,78.683,22.4,98,9.0,7.6,1701.3,10.6,210.6,0.4542
2020-09-04,1,Pauri Garhwal,29.84,78.683,23.6,100,5.2,9.3,1698.4,11.0,208.6,0.4362
2020-09-05,1,Pauri Garhwal,29.84,78.683,21.9,100,12.8,7.4,1699.6,11.2,210.2,0.4535
2020-09-06,1,Pauri Garhwal,29.84,78.683,23.2,100,12.0,7.2,1703.1,11.7,211.5,0.4565
2020-09-07,1,Pauri Garhwal,29.84,78.683,22.6,98,11.2,8.9,1703.2,10.9,210.3,0.4401
2020-09-08,1,Pauri Garhwal,29.84,78.683,22.8,100,8.8,8.3,1702.6,10.8,210.0,0.4223
2020-09-09,1,Pauri Garhwal,29.84,78.683,23.0,100,2.1,8.6,1700.5,10.6,210.3,0.4677
2020-09-10,1,Pauri Garhwal,29.84,78.683,23.2,100,0.6,8.5,1701.9,11.3,210.8,0.4349
2020-09-11,1,Pauri Garhwal,29.84,78.683,23.0,99,5.9,7.9,1702.0,10.7,212.6,0.4118
2020-09-12,1,Pauri Garhwal,29.84,78.683,22.3,100,3.9,6.0,1700.3,10.9,210.8,0.4392
2020-09-13,1,Pauri Garhwal,29.84,78.683,22.1,100,5.7,7.6,1704.3,10.4,209.4,0.4538
2020-09-14,1,Pauri Garhwal,29.84,78.683,21.8,100,16.0,5.9,1703.3,11.3,209.7,0.456
2020-09-15,1,Pauri Garhwal,29.84,78.683,22.3,100,3.0,7.3,1701.7,11.3,208.9,0.4279
2020-09-16,1,Pauri Garhwal,29.84,78.683,22.2,100,4.2,8.0,1702.0,11.3,208.5,0.4173
2020-09-17,1,Pauri Garhwal,29.84,78.683,24.4,98,1.7,10.1,1702.3,10.5,207.1,0.4496
2020-09-18,1,Pauri Garhwal,29.84,78.683,23.1,100,0.9,11.0,1698.9,11.2,209.4,0.4528
2020-09-19,1,Pauri Garhwal,29.84,78.683,23.4,100,0.4,7.9,1701.6,10.5,208.3,0.4618
2020-09-20,1,Pauri Garhwal,29.84,78.683,24.6,100,0.0,8.1,1701.0,11.0,210.1,0.46
2020-09-21,1,Pauri Garhwal,29.84,78.683,24.9,94,1.2,7.4,1700.5,11.1,209.4,0.4472
2020-09-22,1,Pauri Garhwal,29.84,78.683,23.1,98,5.8,7.5,1701.6,11.1,208.7,0.4312
2020-09-23,1,Pauri Garhwal,29.84,78.683,21.7,99,7.5,6.1,1704.7,11.2,207.5,0.4378
2020-09-24,1,Pauri Garhwal,29.84,78.683,22.4,99,22.8,7.7,1703.0,11.0,209.6,0.4414
2020-09-25,1,Pauri Garhwal,29.84,78.683,23.6,99,0.9,9.0,1701.1,10.4,207.9,0.4313
2020-09-26,1,Pauri Garhwal,29.84,78.683,23.5,97,0.1,9.4,1702.9,11.2,210.8,0.4612
2020-09-27,1,Pauri Garhwal,29.84,78.683,23.1,96,0.1,7.0,1704.1,11.0,210.3,0.4604
2020-09-28,1,Pauri Garhwal,29.84,78.683,23.2,94,0.0,7.6,1703.4,10.7,209.7,0.4241
2020-09-29,1,Pauri Garhwal,29.84,78.683,22.9,97,0.0,7.4,1702.1,10.5,211.7,0.4402
2020-09-30,1,Pauri Garhwal,29.84,78.683,22.5,97,0.3,6.8,1701.0,11.5,210.0,0.4759
2020-10-01,1,Pauri Garhwal,29.84,78.683,22.8,97,1.2,7.7,1703.0,11.4,210.5,0.4624
2020-10-02,1,Pauri Garhwal,29.84,78.683,22.7,97,0.0,7.6,1702.6,11.2,210.8,0.4478
2020-10-03,1,Pauri Garhwal,29.84,78.683,22.7,100,0.0,8.5,1703.3,10.8,209.4,0.4614
2020-10-04,1,Pauri Garhwal,29.84,78.683,23.1,98,0.0,9.0,1703.0,10.2,209.4,0.4697
2020-10-05,1,Pauri Garhwal,29.84,78.683,23.5,95,0.0,9.4,1703.6,11.2,210.0,0.4464
2020-10-06,1,Pauri Garhwal,29.84,78.683,23.4,100,0.0,9.6,1701.2,11.1,208.4,0.4246
2020-10-07,1,Pauri Garhwal,29.84,78.683,22.5,97,0.0,8.2,1704.0,10.9,212.1,0.4579
2020-10-08,1,Pauri Garhwal,29.84,78.683,23.1,94,0.0,8.4,1702.3,11.3,210.2,0.4587
2020-10-09,1,Pauri Garhwal,29.84,78.683,22.9,96,0.0,9.2,1705.1,11.3,209.8,0.4299
2020-10-10,1,Pauri Garhwal,29.84,78.683,22.9,95,0.0,8.5,1701.0,11.1,212.5,0.4489
2020-10-11,1,Pauri Garhwal,29.84,78.683,22.6,96,0.0,9.0,1704.6,11.0,208.7,0.4331
2020-10-12,1,Pauri Garhwal,29.84,78.683,22.3,100,0.0,8.2,1702.3,11.0,211.8,0.4203
2020-10-13,1,Pauri Garhwal,29.84,78.683,22.5,98,0.0,9.0,1701.0,11.2,211.0,0.4483
2020-10-14,1,Pauri Garhwal,29.84,78.683,22.5,96,0.0,8.9,1701.3,10.7,211.3,0.4668
2020-10-15,1,Pauri Garhwal,29.84,78.683,23.4,98,0.0,8.4,1701.5,11.1,209.8,0.4498
2020-10-16,1,Pauri Garhwal,29.84,78.683,22.3,97,0.0,10.3,1702.6,10.7,210.1,0.4477
2020-10-17,1,Pauri Garhwal,29.84,78.683,21.7,96,0.0,8.2,1702.8,11.4,209.6,0.425
2020-10-18,1,Pauri Garhwal,29.84,78.683,22.2,94,0.0,9.7,1701.1,11.2,211.2,0.4544
2020-10-19,1,Pauri Garhwal,29.84,78.683,21.9,95,0.0,9.7,1702.0,10.8,210.5,0.4367
2020-10-20,1,Pauri Garhwal,29.84,78.683,21.5,95,0.0,9.6,1705.2,11.0,209.3,0.4333
2020-10-21,1,Pauri Garhwal,29.84,78.683,21.0,93,0.0,8.4,1704.6,10.7,209.4,0.4582
2020-10-22,1,Pauri Garhwal,29.84,78.683,21.1,94,0.0,8.7,1702.7,11.5,210.0,0.4268
2020-10-23,1,Pauri Garhwal,29.84,78.683,21.2,90,0.0,9.4,1702.1,11.5,209.6,0.4418
2020-10-24,1,Pauri Garhwal,29.84,78.683,20.7,94,0.0,9.2,1702.2,11.2,211.7,0.4278
2020-10-25,1,Pauri Garhwal,29.84,78.683,20.3,96,0.0,8.9,1702.9,11.5,211.0,0.4405
2020-10-26,1,Pauri Garhwal,29.84,78.683,20.0,92,0.0,10.3,1700.5,11.0,211.0,0.4121
2020-10-27,1,Pauri Garhwal,29.84,78.683,19.8,87,0.0,10.1,1701.6,11.2,210.3,0.4531
2020-10-28,1,Pauri Garhwal,29.84,78.683,19.8,92,0.0,9.1,1699.5,11.4,209.0,0.4509
2020-10-29,1,Pauri Garhwal,29.84,78.683,19.8,95,0.0,8.7,1702.6,11.0,210.8,0.4777
2020-10-30,1,Pauri Garhwal,29.84,78.683,20.2,96,0.0,8.9,1703.0,11.0,207.5,0.4486
2020-10-31,1,Pauri Garhwal,29.84,78.683,20.6,89,0.0,8.1,1701.3,11.3,210.2,0.4315
2020-11-01,1,Pauri Garhwal,29.84,78.683,19.8,98,1.1,7.7,1704.4,11.2,209.0,0.4599
2020-11-02,1,Pauri Garhwal,29.84,78.683,18.2,100,0.0,7.7,1700.2,10.8,208.9,0.4595
2020-11-03,1,Pauri Garhwal,29.84,78.683,17.9,99,0.0,9.7,1699.8,10.3,209.4,0.4646
2020-11-04,1,Pauri Garhwal,29.84,78.683,18.2,96,0.3,7.9,1702.3,10.9,209.9,0.4156
2020-11-05,1,Pauri Garhwal,29.84,78.683,18.8,94,0.0,9.1,1703.6,10.4,210.0,0.4345
2020-11-06,1,Pauri Garhwal,29.84,78.683,19.0,94,0.0,8.3,1704.5,10.7,210.9,0.4314
2020-11-07,1,Pauri Garhwal,29.84,78.683,17.8,93,0.0,9.2,1701.3,10.7,209.8,0.4679
2020-11-08,1,Pauri Garhwal,29.84,78.683,16.8,96,0.0,7.6,1703.6,10.8,209.9,0.4571
2020-11-09,1,Pauri Garhwal,29.84,78.683,18.4,95,0.0,8.0,1701.9,11.2,208.3,0.462
2020-11-10,1,Pauri Garhwal,29.84,78.683,18.3,96,0.0,8.9,1701.7,11.3,208.5,0.4287
2020-11-11,1,Pauri Garhwal,29.84,78.683,17.7,96,0.0,8.7,1703.3,11.2,210.3,0.447
2020-11-12,1,Pauri Garhwal,29.84,78.683,17.4,95,0.0,8.9,1703.0,11.2,210.8,0.4206
2020-11-13,1,Pauri Garhwal,29.84,78.683,17.0,99,0.0,8.5,1699.6,11.2,209.7,0.4285
2020-11-14,1,Pauri Garhwal,29.84,78.683,17.0,100,0.0,7.9,1704.2,10.3,211.1,0.4469
2020-11-15,1,Pauri Garhwal,29.84,78.683,16.6,97,0.8,10.5,1704.1,11.0,208.3,0.4483
2020-11-16,1,Pauri Garhwal,29.84,78.683,14.9,89,2.8,10.8,1701.1,10.5,210.5,0.4509
2020-11-17,1,Pauri Garhwal,29.84,78.683,16.3,95,0.0,9.3,1702.6,11.2,209.0,0.4352
2020-11-18,1,Pauri Garhwal,29.84,78.683,14.7,100,0.0,7.8,1702.7,10.4,208.9,0.4514
2020-11-19,1,Pauri Garhwal,29.84,78.683,13.5,98,0.0,9.5,1702.4,10.9,209.1,0.4451
2020-11-20,1,Pauri Garhwal,29.84,78.683,14.9,94,0.0,9.2,1701.2,11.2,209.9,0.4686
2020-11-21,1,Pauri Garhwal,29.84,78.683,13.8,99,0.0,8.7,1701.0,10.7,210.5,0.4386
2020-11-22,1,Pauri Garhwal,29.84,78.683,14.5,100,0.0,8.5,1702.0,11.3,210.4,0.4175
2020-11-23,1,Pauri Garhwal,29.84,78.683,13.3,97,0.0,6.6,1703.8,11.2,209.7,0.4543
2020-11-24,1,Pauri Garhwal,29.84,78.683,13.7,93,0.0,7.3,1702.8,11.1,210.8,0.45
2020-11-25,1,Pauri Garhwal,29.84,78.683,13.7,96,0.0,7.0,1701.4,11.2,212.0,0.4317
2020-11-26,1,Pauri Garhwal,29.84,78.683,12.2,77,0.4,10.0,1703.2,10.9,209.9,0.4401
2020-11-27,1,Pauri Garhwal,29.84,78.683,17.2,73,0.0,9.9,1697.7,11.0,210.1,0.4479
2020-11-28,1,Pauri Garhwal,29.84,78.683,17.7,83,0.0,8.7,1703.7,11.0,209.3,0.4393
2020-11-29,1,Pauri Garhwal,29.84,78.683,15.3,95,0.0,6.4,1699.4,11.0,209.5,0.4283
2020-11-30,1,Pauri Garhwal,29.84,78.683,16.2,95,0.0,6.6,1701.5,10.8,211.5,0.442
2020-12-01,1,Pauri Garhwal,29.84,78.683,14.9,94,0.0,7.9,1700.3,10.6,211.5,0.4583
2020-12-02,1,Pauri Garhwal,29.84,78.683,15.6,99,0.0,7.1,1700.1,10.9,209.8,0.4396
2020-12-03,1,Pauri Garhwal,29.84,78.683,13.9,100,0.0,7.5,1703.7,10.9,210.6,0.4482
2020-12-04,1,Pauri Garhwal,29.84,78.683,14.1,95,0.0,7.3,1701.3,10.8,211.1,0.4423
2020-12-05,1,Pauri Garhwal,29.84,78.683,15.6,98,0.0,7.6,1702.5,11.3,209.5,0.4265
2020-12-06,1,Pauri Garhwal,29.84,78.683,17.0,93,0.0,7.9,1701.9,10.6,208.4,0.4434
2020-12-07,1,Pauri Garhwal,29.84,78.683,16.8,93,0.0,8.4,1702.7,10.9,210.8,0.4383
