Target,Date,Lat,Lon,Elevation_m,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep
0,14-05-2014,30.652,79.02,2256.0,2.4,18.70000000000002,21.099999999999966,44.7,0.41,0.402
0,15-05-2014,30.652,79.02,2256.0,0.2,17.70000000000002,21.29999999999997,47.1,0.398,0.396
0,16-05-2014,30.652,79.02,2256.0,0.0,11.80000000000002,21.499999999999968,47.3,0.382,0.385
0,17-05-2014,30.652,79.02,2256.0,0.2,2.6000000000000214,21.299999999999965,47.3,0.367,0.374
0,18-05-2014,30.652,79.02,2256.0,0.0,0.40000000000002134,21.499999999999964,44.5,0.355,0.364
0,19-05-2014,30.652,79.02,2256.0,0.0,0.20000000000002133,18.099999999999966,41.0,0.342,0.355
0,20-05-2014,30.652,79.02,2256.0,0.0,0.20000000000002133,11.999999999999968,35.3,0.33,0.346
0,21-05-2014,30.652,79.02,2256.0,0.0,0.0,2.799999999999968,27.8,0.319,0.338
0,22-05-2014,30.652,79.02,2256.0,0.0,0.0,0.39999999999996805,23.9,0.309,0.33
0,23-05-2014,30.652,79.02,2256.0,4.3,0.0,0.19999999999996804,21.7,0.315,0.324
0,24-05-2014,30.652,79.02,2256.0,0.8,4.300000000000021,4.499999999999968,26.0,0.356,0.325
0,25-05-2014,30.652,79.02,2256.0,0.0,5.100000000000021,5.099999999999968,26.599999999999998,0.362,0.333
0,26-05-2014,30.652,79.02,2256.0,1.0,5.100000000000021,5.099999999999968,26.599999999999998,0.354,0.337
0,27-05-2014,30.652,79.02,2256.0,2.5,1.8000000000000214,6.099999999999968,24.199999999999996,0.349,0.336
0,28-05-2014,30.652,79.02,2256.0,4.1,3.5000000000000213,8.599999999999968,20.599999999999998,0.351,0.336
0,29-05-2014,30.652,79.02,2256.0,0.0,7.600000000000021,12.699999999999967,15.5,0.342,0.336
0,30-05-2014,30.652,79.02,2256.0,0.4,6.600000000000021,12.699999999999967,13.099999999999998,0.324,0.331
0,31-05-2014,30.652,79.02,2256.0,3.3,4.500000000000021,8.799999999999967,13.299999999999999,0.316,0.325
0,01-06-2014,30.652,79.02,2256.0,2.2,3.700000000000021,11.299999999999967,16.599999999999998,0.321,0.32
0,02-06-2014,30.652,79.02,2256.0,0.4,5.900000000000022,13.499999999999968,18.6,0.32,0.317
0,03-06-2014,30.652,79.02,2256.0,0.6,5.900000000000021,12.899999999999968,19.0,0.307,0.313
0,04-06-2014,30.652,79.02,2256.0,0.0,3.2000000000000215,10.999999999999968,19.6,0.294,0.307
0,05-06-2014,30.652,79.02,2256.0,0.0,1.0000000000000213,6.899999999999968,19.6,0.281,0.301
0,06-06-2014,30.652,79.02,2256.0,0.0,0.6000000000000213,6.899999999999968,19.6,0.267,0.295
0,07-06-2014,30.652,79.02,2256.0,0.6,0.0,6.499999999999968,19.6,0.257,0.289
0,08-06-2014,30.652,79.02,2256.0,0.0,0.6000000000000213,3.7999999999999683,15.899999999999999,0.247,0.283
0,09-06-2014,30.652,79.02,2256.0,0.0,0.6000000000000213,1.5999999999999681,15.099999999999998,0.236,0.277
0,10-06-2014,30.652,79.02,2256.0,0.5,0.6000000000000213,1.1999999999999682,15.099999999999998,0.228,0.272
0,11-06-2014,30.652,79.02,2256.0,0.0,0.5000000000000213,1.0999999999999681,14.599999999999998,0.22,0.266
0,12-06-2014,30.652,79.02,2256.0,0.0,0.5000000000000213,1.0999999999999681,12.099999999999998,0.211,0.261
0,13-06-2014,30.652,79.02,2256.0,0.9,0.5000000000000213,1.0999999999999681,8.0,0.208,0.257
0,14-06-2014,30.652,79.02,2256.0,3.9,0.9000000000000213,1.999999999999968,8.9,0.22,0.253
0,15-06-2014,30.652,79.02,2256.0,4.2,4.800000000000021,5.299999999999968,12.399999999999999,0.244,0.252
0,16-06-2014,30.652,79.02,2256.0,14.1,9.000000000000021,9.499999999999968,13.3,0.3,0.254
0,17-06-2014,30.652,79.02,2256.0,32.3,22.20000000000002,23.599999999999966,25.2,0.375,0.281
0,18-06-2014,30.652,79.02,2256.0,19.7,50.60000000000002,55.39999999999996,57.099999999999994,0.4,0.351
0,05-07-2012,30.623,79.565,2074.0,22.1,109.0,113.4,182.8,0.425,0.419
0,06-07-2012,30.623,79.565,2074.0,9.4,120.69999999999999,133.8,201.8,0.416,0.41
0,07-07-2012,30.623,79.565,2074.0,23.1,110.0,142.70000000000002,207.3,0.427,0.42
0,08-07-2012,30.623,79.565,2074.0,15.6,54.6,165.4,225.4,0.425,0.421
0,09-07-2012,30.623,79.565,2074.0,9.9,48.1,179.20000000000002,227.1,0.42,0.417
0,10-07-2012,30.623,79.565,2074.0,5.1,48.6,178.70000000000002,227.3,0.413,0.411
0,11-07-2012,30.623,79.565,2074.0,11.2,30.6,163.70000000000002,222.7,0.419,0.414
0,12-07-2012,30.623,79.565,2074.0,17.5,26.2,96.40000000000002,216.89999999999998,0.424,0.423
0,13-07-2012,30.623,79.565,2074.0,6.0,33.8,91.80000000000001,227.29999999999998,0.417,0.416
0,14-07-2012,30.623,79.565,2074.0,3.4,34.7,88.4,231.6,0.41,0.411
0,15-07-2012,30.623,79.565,2074.0,5.4,26.9,68.70000000000002,234.5,0.408,0.408
0,16-07-2012,30.623,79.565,2074.0,2.4,14.8,58.500000000000014,239.5,0.405,0.406
0,17-07-2012,30.623,79.565,2074.0,4.8,11.200000000000001,51.000000000000014,240.10000000000002,0.401,0.401
0,18-07-2012,30.623,79.565,2074.0,9.6,12.6,50.70000000000001,234.5,0.409,0.404
0,19-07-2012,30.623,79.565,2074.0,39.2,16.799999999999997,49.100000000000016,223.99999999999997,0.427,0.425
0,20-07-2012,30.623,79.565,2074.0,10.6,53.6,70.80000000000001,184.70000000000002,0.419,0.422
0,21-07-2012,30.623,79.565,2074.0,2.3,59.400000000000006,75.40000000000002,173.2,0.411,0.413
0,22-07-2012,30.623,79.565,2074.0,5.6,52.1,74.30000000000001,166.1,0.407,0.408
0,23-07-2012,30.623,79.565,2074.0,36.2,18.5,74.50000000000001,148.6,0.428,0.425
0,24-07-2012,30.623,79.565,2074.0,50.2,44.1,108.30000000000001,169.2,0.428,0.429
0,25-07-2012,30.623,79.565,2074.0,37.5,92.0,153.70000000000002,209.5,0.426,0.428
0,26-07-2012,30.623,79.565,2074.0,15.1,123.9,181.60000000000002,241.9,0.426,0.427
0,27-07-2012,30.623,79.565,2074.0,12.7,102.80000000000001,157.5,245.8,0.424,0.425
0,28-07-2012,30.623,79.565,2074.0,23.7,65.3,159.60000000000002,241.00000000000003,0.427,0.428
0,29-07-2012,30.623,79.565,2074.0,44.7,51.5,181.0,258.70000000000005,0.428,0.429
0,30-07-2012,30.623,79.565,2074.0,60.8,81.1,220.10000000000002,300.0,0.428,0.429
0,31-07-2012,30.623,79.565,2074.0,30.6,129.2,244.70000000000002,355.40000000000003,0.427,0.427
0,01-08-2012,30.623,79.565,2074.0,38.9,136.10000000000002,225.10000000000002,383.6,0.427,0.427
0,02-08-2012,30.623,79.565,2074.0,28.3,130.29999999999998,226.5,417.7,0.428,0.428
0,03-08-2012,30.623,79.565,2074.0,69.7,97.80000000000001,239.70000000000002,436.40000000000003,0.427,0.428
0,04-08-2012,30.623,79.565,2074.0,25.2,136.9,296.70000000000005,466.90000000000003,0.428,0.428
0,05-08-2012,30.623,79.565,2074.0,24.8,123.2,298.20000000000005,481.5,0.426,0.427
0,06-08-2012,30.623,79.565,2074.0,6.3,119.7,278.3,504.0,0.419,0.42
0,07-08-2012,30.623,79.565,2074.0,5.8,56.3,223.8,504.70000000000005,0.415,0.417
0,08-08-2012,30.623,79.565,2074.0,6.3,36.9,199.00000000000003,474.3,0.415,0.416
0,09-08-2012,30.623,79.565,2074.0,8.6,18.4,166.4,430.4,0.416,0.416
0,10-08-2012,30.623,79.565,2074.0,15.8,20.7,146.70000000000005,401.5,0.425,0.425
0,11-08-2012,30.623,79.565,2074.0,4.1,30.700000000000003,92.80000000000001,402.2,0.414,0.416
0,12-08-2012,30.623,79.565,2074.0,6.1,28.5,71.70000000000002,393.59999999999997,0.415,0.414
0,13-08-2012,30.623,79.565,2074.0,10.5,26.0,53.000000000000014,376.0,0.421,0.418
0,14-08-2012,30.623,79.565,2074.0,13.2,20.700000000000003,57.20000000000002,341.8,0.425,0.424
0,15-08-2012,30.623,79.565,2074.0,6.7,29.799999999999997,64.60000000000001,294.2,0.42,0.42
0,16-08-2012,30.623,79.565,2074.0,4.1,30.400000000000002,65.00000000000001,270.29999999999995,0.414,0.416
0,17-08-2012,30.623,79.565,2074.0,5.3,24.0,60.500000000000014,235.5,0.411,0.412
0,18-08-2012,30.623,79.565,2074.0,30.5,16.1,50.000000000000014,212.5,0.427,0.426
0,19-08-2012,30.623,79.565,2074.0,85.9,39.900000000000006,76.4,173.3,0.428,0.428
0,20-08-2012,30.623,79.565,2074.0,39.9,121.70000000000002,156.20000000000002,234.0,0.428,0.428
0,21-08-2012,30.623,79.565,2074.0,30.4,156.3,185.60000000000002,249.1,0.427,0.427
0,22-08-2012,30.623,79.565,2074.0,43.1,156.20000000000002,202.8,273.2,0.427,0.427
0,23-08-2012,30.623,79.565,2074.0,15.5,113.4,239.20000000000002,310.5,0.426,0.426
0,24-08-2012,30.623,79.565,2074.0,23.2,89.0,250.60000000000002,319.70000000000005,0.426,0.427
0,25-08-2012,30.623,79.565,2074.0,20.6,81.80000000000001,268.5,334.3,0.426,0.427
0,26-08-2012,30.623,79.565,2074.0,14.1,59.30000000000001,258.6,339.09999999999997,0.425,0.427
0,27-08-2012,30.623,79.565,2074.0,10.1,57.90000000000001,186.8,349.1,0.422,0.424
0,28-08-2012,30.623,79.565,2074.0,7.9,44.80000000000002,157.0,353.1,0.421,0.422
0,29-08-2012,30.623,79.565,2074.0,4.6,32.100000000000016,134.5,350.5,0.416,0.418
0,30-08-2012,30.623,79.565,2074.0,9.2,22.600000000000012,96.0,341.90000000000003,0.418,0.417
0,31-08-2012,30.623,79.565,2074.0,7.0,21.700000000000014,89.7,344.40000000000003,0.419,0.42
0,01-09-2012,30.623,79.565,2074.0,11.1,20.80000000000001,73.5,347.3,0.421,0.421
0,02-09-2012,30.623,79.565,2074.0,16.1,27.30000000000001,63.99999999999999,353.09999999999997,0.425,0.425
0,03-09-2012,30.623,79.565,2074.0,15.9,34.20000000000002,66.0,338.7,0.424,0.425
0,04-09-2012,30.623,79.565,2074.0,6.7,43.100000000000016,71.8,268.7,0.42,0.421
0,05-09-2012,30.623,79.565,2074.0,11.2,38.70000000000002,70.6,235.5,0.423,0.423
0,06-09-2012,30.623,79.565,2074.0,7.4,33.80000000000001,77.2,216.3,0.421,0.421
0,07-09-2012,30.623,79.565,2074.0,6.8,25.30000000000002,75.4,180.6,0.418,0.419
0,08-09-2012,30.623,79.565,2074.0,4.3,25.400000000000013,75.2,171.9,0.417,0.417
0,09-09-2012,30.623,79.565,2074.0,2.4,18.500000000000014,68.39999999999999,153.0,0.408,0.412
0,10-09-2012,30.623,79.565,2074.0,7.9,13.500000000000014,54.7,134.79999999999998,0.408,0.407
0,11-09-2012,30.623,79.565,2074.0,13.6,14.600000000000016,46.7,128.6,0.424,0.421
0,12-09-2012,30.623,79.565,2074.0,10.9,23.900000000000013,53.6,132.1,0.423,0.422
0,13-09-2012,30.623,79.565,2074.0,17.3,32.40000000000001,53.300000000000004,135.1,0.425,0.424
0,14-09-2012,30.623,79.565,2074.0,21.4,41.80000000000002,63.2,147.8,0.427,0.427
0,15-09-2012,30.623,79.565,2074.0,7.6,49.600000000000016,77.8,160.0,0.422,0.423
0,16-09-2012,30.623,79.565,2074.0,5.1,46.30000000000002,81.10000000000001,160.6,0.417,0.419
0,17-09-2012,30.623,79.565,2074.0,5.1,34.10000000000001,83.8,154.6,0.412,0.413
0,18-09-2012,30.623,79.565,2074.0,4.0,17.80000000000001,81.0,143.6,0.41,0.411
0,19-09-2012,30.623,79.565,2074.0,1.3,14.200000000000014,71.39999999999999,131.7,0.403,0.407
0,20-09-2012,30.623,79.565,2074.0,0.0,10.400000000000015,61.8,126.30000000000001,0.392,0.399
0,21-09-2012,30.623,79.565,2074.0,0.1,5.300000000000014,44.5,115.10000000000001,0.382,0.391
0,22-09-2012,30.623,79.565,2074.0,0.1,1.4000000000000143,23.2,107.8,0.374,0.383
0,23-09-2012,30.623,79.565,2074.0,0.4,0.20000000000001422,15.7,101.1,0.368,0.377
0,24-09-2012,30.623,79.565,2074.0,0.3,0.6000000000000143,11.0,97.2,0.363,0.372
0,25-09-2012,30.623,79.565,2074.0,0.2,0.8000000000000143,6.2,95.1,0.358,0.367
0,26-09-2012,30.623,79.565,2074.0,0.2,0.9000000000000141,2.4,87.39999999999999,0.352,0.363
0,27-09-2012,30.623,79.565,2074.0,0.8,0.7000000000000143,1.3,74.0,0.347,0.357
0,28-09-2012,30.623,79.565,2074.0,0.6,1.2000000000000144,2.1,63.9,0.344,0.354
0,29-09-2012,30.623,79.565,2074.0,0.0,1.6000000000000143,2.6,47.199999999999996,0.338,0.35
0,30-09-2012,30.623,79.565,2074.0,0.0,1.4000000000000141,2.5,25.8,0.331,0.345
0,01-10-2012,30.623,79.565,2074.0,0.0,0.6000000000000142,2.1,18.200000000000003,0.324,0.34
0,02-10-2012,30.623,79.565,2074.0,0.0,0.0,1.8000000000000003,13.1,0.317,0.335
0,03-10-2012,30.623,79.565,2074.0,0.1,0.0,1.6,8.0,0.312,0.331
0,04-10-2012,30.623,79.565,2074.0,0.0,0.10000000000001422,1.5,4.1000000000000005,0.308,0.327
0,05-10-2012,30.623,79.565,2074.0,0.0,0.10000000000001422,0.7,2.8000000000000003,0.302,0.322
0,06-10-2012,30.623,79.565,2074.0,0.0,0.10000000000001422,0.1,2.8,0.297,0.318
0,07-10-2012,30.623,79.565,2074.0,0.0,0.0,0.1,2.7,0.293,0.315
0,08-10-2012,30.623,79.565,2074.0,0.2,0.0,0.1,2.6,0.289,0.311
0,09-10-2012,30.623,79.565,2074.0,1.8,0.20000000000001422,0.30000000000000004,2.4000000000000004,0.291,0.308
0,10-10-2012,30.623,79.565,2074.0,0.8,2.000000000000014,2.1,3.9,0.297,0.307
0,11-10-2012,30.623,79.565,2074.0,0.0,2.800000000000014,2.8,4.5,0.296,0.305
0,12-10-2012,30.623,79.565,2074.0,0.0,2.600000000000014,2.8,4.3,0.291,0.303
0,13-10-2012,30.623,79.565,2074.0,0.0,0.8000000000000143,2.8,3.5,0.285,0.301
0,14-10-2012,30.623,79.565,2074.0,1.0,0.0,2.8,2.9000000000000004,0.282,0.299
0,15-10-2012,30.623,79.565,2074.0,0.5,1.0000000000000142,3.8,3.9000000000000004,0.284,0.297
0,16-10-2012,30.623,79.565,2074.0,0.2,1.5000000000000142,4.1000000000000005,4.4,0.285,0.296
0,17-10-2012,30.623,79.565,2074.0,0.8,1.7000000000000142,2.5,4.6000000000000005,0.285,0.295
0,18-10-2012,30.623,79.565,2074.0,0.0,1.5000000000000142,2.5,5.4,0.283,0.294
0,19-10-2012,30.623,79.565,2074.0,0.0,1.0000000000000142,2.5,5.3,0.276,0.292
0,20-10-2012,30.623,79.565,2074.0,0.0,0.8000000000000143,2.5,5.3,0.271,0.29
0,21-10-2012,30.623,79.565,2074.0,0.2,0.0,2.5,5.3,0.267,0.287
0,22-10-2012,30.623,79.565,2074.0,0.0,0.20000000000001422,1.7,5.5,0.265,0.286
0,23-10-2012,30.623,79.565,2074.0,0.0,0.20000000000001422,1.2,5.5,0.262,0.284
0,24-10-2012,30.623,79.565,2074.0,2.7,0.20000000000001422,1.0,5.300000000000001,0.27,0.283
0,25-10-2012,30.623,79.565,2074.0,0.2,2.7000000000000144,2.9000000000000004,6.2,0.281,0.282
0,26-10-2012,30.623,79.565,2074.0,0.0,2.9000000000000146,3.1000000000000005,5.6000000000000005,0.28,0.282
0,27-10-2012,30.623,79.565,2074.0,0.0,2.9000000000000146,3.1000000000000005,5.6000000000000005,0.277,0.282
0,28-10-2012,30.623,79.565,2074.0,3.4,0.20000000000001422,3.1000000000000005,5.6000000000000005,0.296,0.282
0,29-10-2012,30.623,79.565,2074.0,0.0,3.400000000000014,6.300000000000001,9.0,0.293,0.283
0,30-10-2012,30.623,79.565,2074.0,0.0,3.400000000000014,6.300000000000001,8.0,0.284,0.283
0,31-10-2012,30.623,79.565,2074.0,0.0,3.400000000000014,6.300000000000001,7.5,0.275,0.281
0,01-11-2012,30.623,79.565,2074.0,0.0,0.0,3.6,7.300000000000001,0.269,0.28
0,02-11-2012,30.623,79.565,2074.0,0.0,0.0,3.4,6.5,0.263,0.278
0,03-11-2012,30.623,79.565,2074.0,0.0,0.0,3.4,6.5,0.258,0.276
0,04-11-2012,30.623,79.565,2074.0,0.1,0.0,3.4,6.5,0.255,0.275
0,05-11-2012,30.623,79.565,2074.0,0.0,0.10000000000001422,0.1,6.6000000000000005,0.254,0.273
0,06-11-2012,30.623,79.565,2074.0,0.2,0.10000000000001422,0.1,6.4,0.253,0.272
0,07-11-2012,30.623,79.565,2074.0,0.1,0.30000000000001426,0.30000000000000004,6.6000000000000005,0.252,0.271
0,08-11-2012,30.623,79.565,2074.0,0.7,0.30000000000001426,0.4,6.7,0.251,0.27
0,09-11-2012,30.623,79.565,2074.0,0.0,1.0000000000000142,1.1,4.7,0.255,0.269
0,10-11-2012,30.623,79.565,2074.0,0.0,0.8000000000000143,1.1,4.5,0.254,0.268
0,11-11-2012,30.623,79.565,2074.0,0.0,0.7000000000000142,1.1,4.5,0.254,0.267
0,12-11-2012,30.623,79.565,2074.0,0.0,0.0,0.9999999999999999,4.5,0.252,0.267
0,13-11-2012,30.623,79.565,2074.0,2.3,0.0,1.0,1.1,0.258,0.266
0,14-11-2012,30.623,79.565,2074.0,3.2,2.300000000000014,3.0999999999999996,3.4,0.28,0.267
0,15-11-2012,30.623,79.565,2074.0,2.9,5.500000000000014,6.199999999999999,6.6,0.312,0.27
0,16-11-2012,30.623,79.565,2074.0,0.0,8.400000000000015,8.399999999999999,9.5,0.301,0.274
0,17-11-2012,30.623,79.565,2074.0,0.0,6.100000000000014,8.399999999999999,9.5,0.29,0.274
0,18-11-2012,30.623,79.565,2074.0,1.5,2.900000000000014,8.399999999999999,9.5,0.285,0.275
0,19-11-2012,30.623,79.565,2074.0,0.0,1.5000000000000142,9.899999999999999,11.0,0.284,0.275
0,20-11-2012,30.623,79.565,2074.0,0.0,1.5000000000000142,9.899999999999999,10.9,0.281,0.275
0,21-11-2012,30.623,79.565,2074.0,0.0,1.5000000000000142,7.6000000000000005,10.9,0.277,0.275
0,22-11-2012,30.623,79.565,2074.0,0.0,0.0,4.4,10.7,0.273,0.275
0,23-11-2012,30.623,79.565,2074.0,2.1,0.0,1.5,10.6,0.272,0.274
0,24-11-2012,30.623,79.565,2074.0,3.5,2.1000000000000143,3.6,12.0,0.282,0.275
0,25-11-2012,30.623,79.565,2074.0,0.5,5.600000000000014,7.1,15.5,0.296,0.276
0,26-11-2012,30.623,79.565,2074.0,0.0,6.100000000000014,6.1,16.0,0.3,0.278
0,27-11-2012,30.623,79.565,2074.0,0.0,4.000000000000014,6.1,16.0,0.299,0.28
0,28-11-2012,30.623,79.565,2074.0,0.0,0.5000000000000142,6.1,16.0,0.296,0.281
0,29-11-2012,30.623,79.565,2074.0,5.8,0.0,6.1,13.7,0.298,0.281
0,30-11-2012,30.623,79.565,2074.0,0.2,5.800000000000014,11.9,16.3,0.313,0.284
0,01-12-2012,30.623,79.565,2074.0,0.0,6.000000000000014,10.0,13.6,0.313,0.287
0,02-12-2012,30.623,79.565,2074.0,0.0,6.000000000000014,6.500000000000001,13.6,0.31,0.289
0,03-12-2012,30.623,79.565,2074.0,0.0,0.20000000000001422,6.0,13.6,0.307,0.291
0,04-12-2012,30.623,79.565,2074.0,0.0,0.0,6.0,12.1,0.303,0.292
0,05-12-2012,30.623,79.565,2074.0,0.0,0.0,6.0,12.1,0.3,0.292
0,06-12-2012,30.623,79.565,2074.0,0.0,0.0,6.0,12.1,0.296,0.292
0,07-12-2012,30.623,79.565,2074.0,0.0,0.0,0.2000000000000009,12.1,0.293,0.292
0,08-12-2012,30.623,79.565,2074.0,0.0,0.0,0.0,12.1,0.29,0.291
0,09-12-2012,30.623,79.565,2074.0,0.0,0.0,0.0,10.0,0.287,0.291
0,10-12-2012,30.623,79.565,2074.0,0.4,0.0,0.0,6.500000000000001,0.284,0.29
0,11-12-2012,30.623,79.565,2074.0,9.4,0.40000000000001423,0.4000000000000009,6.3999999999999995,0.285,0.289
0,12-12-2012,30.623,79.565,2074.0,3.2,9.800000000000015,9.8,15.8,0.295,0.29
0,13-12-2012,30.623,79.565,2074.0,2.2,13.000000000000014,13.0,19.0,0.308,0.291
0,14-12-2012,30.623,79.565,2074.0,17.8,14.800000000000015,15.200000000000001,21.200000000000003,0.315,0.294
0,15-12-2012,30.623,79.565,2074.0,0.7,23.200000000000017,33.0,33.2,0.317,0.296
0,16-12-2012,30.623,79.565,2074.0,0.7,20.700000000000014,33.7,33.699999999999996,0.321,0.299
0,17-12-2012,30.623,79.565,2074.0,0.0,19.200000000000014,34.400000000000006,34.4,0.327,0.303
0,18-12-2012,30.623,79.565,2074.0,0.3,1.4000000000000106,34.00000000000001,34.4,0.337,0.308
0,19-12-2012,30.623,79.565,2074.0,0.0,1.0000000000000107,24.900000000000002,34.699999999999996,0.344,0.315
0,20-12-2012,30.623,79.565,2074.0,0.0,0.30000000000001065,21.700000000000003,34.699999999999996,0.348,0.321
0,21-12-2012,30.623,79.565,2074.0,0.0,0.30000000000001065,19.5,34.699999999999996,0.352,0.328
0,22-12-2012,30.623,79.565,2074.0,0.0,0.0,1.7000000000000035,34.699999999999996,0.353,0.334
0,23-12-2012,30.623,79.565,2074.0,0.0,0.0,1.0000000000000036,34.699999999999996,0.355,0.337
0,24-12-2012,30.623,79.565,2074.0,0.0,0.0,0.30000000000000354,34.699999999999996,0.355,0.34
0,25-12-2012,30.623,79.565,2074.0,0.0,0.0,0.30000000000000354,34.699999999999996,0.357,0.342
0,26-12-2012,30.623,79.565,2074.0,0.0,0.0,0.0,34.3,0.362,0.344
0,27-12-2012,30.623,79.565,2074.0,1.6,0.0,0.0,24.9,0.363,0.348
0,28-12-2012,30.623,79.565,2074.0,0.1,1.6000000000000107,1.6000000000000036,23.3,0.365,0.351
0,29-12-2012,30.623,79.565,2074.0,0.6,1.7000000000000108,1.7000000000000037,21.2,0.365,0.353
0,30-12-2012,30.623,79.565,2074.0,0.0,2.3000000000000105,2.3000000000000034,3.9999999999999964,0.366,0.355
0,31-12-2012,30.623,79.565,2074.0,0.0,0.7000000000000106,2.3000000000000034,3.2999999999999963,0.363,0.356
0,01-01-2013,30.623,79.565,2074.0,0.0,0.6000000000000106,2.3000000000000034,2.5999999999999965,0.361,0.356
0,02-01-2013,30.623,79.565,2074.0,0.0,0.0,2.3000000000000034,2.5999999999999965,0.359,0.355
0,03-01-2013,30.623,79.565,2074.0,0.2,0.0,2.3000000000000034,2.2999999999999967,0.356,0.353
0,04-01-2013,30.623,79.565,2074.0,0.0,0.20000000000001067,0.9000000000000035,2.499999999999997,0.354,0.352
0,05-01-2013,30.623,79.565,2074.0,0.5,0.20000000000001067,0.8000000000000036,2.499999999999997,0.352,0.35
0,06-01-2013,30.623,79.565,2074.0,0.0,0.7000000000000106,0.7000000000000035,2.999999999999997,0.351,0.348
0,07-01-2013,30.623,79.565,2074.0,4.5,0.5000000000000107,0.7000000000000035,2.999999999999997,0.35,0.347
0,08-01-2013,30.623,79.565,2074.0,1.0,5.000000000000011,5.200000000000004,7.4999999999999964,0.353,0.346
0,09-01-2013,30.623,79.565,2074.0,2.2,5.500000000000011,6.200000000000004,8.499999999999996,0.362,0.347
0,10-01-2013,30.623,79.565,2074.0,0.5,7.700000000000011,8.400000000000004,10.699999999999996,0.365,0.35
0,11-01-2013,30.623,79.565,2074.0,0.6,3.700000000000011,8.700000000000005,11.199999999999996,0.367,0.352
0,12-01-2013,30.623,79.565,2074.0,0.9,3.300000000000011,9.300000000000004,10.199999999999998,0.364,0.353
0,13-01-2013,30.623,79.565,2074.0,4.2,2.0000000000000107,9.700000000000005,10.999999999999996,0.373,0.355
0,14-01-2013,30.623,79.565,2074.0,0.0,5.700000000000011,13.900000000000006,14.599999999999996,0.376,0.36
0,15-01-2013,30.623,79.565,2074.0,0.0,5.100000000000011,9.400000000000006,14.599999999999996,0.366,0.36
0,16-01-2013,30.623,79.565,2074.0,0.0,4.200000000000011,8.400000000000006,14.599999999999996,0.362,0.359
0,17-01-2013,30.623,79.565,2074.0,25.8,0.0,6.200000000000004,14.599999999999996,0.366,0.357
0,18-01-2013,30.623,79.565,2074.0,63.0,25.80000000000001,31.500000000000004,40.4,0.393,0.367
0,19-01-2013,30.623,79.565,2074.0,1.3,88.80000000000001,93.9,103.19999999999999,0.38,0.373
0,20-01-2013,30.623,79.565,2074.0,0.0,90.10000000000001,94.3,104.5,0.371,0.37
0,21-01-2013,30.623,79.565,2074.0,0.0,64.30000000000001,90.10000000000001,104.0,0.367,0.367
0,22-01-2013,30.623,79.565,2074.0,0.0,1.3000000000000143,90.10000000000001,104.0,0.363,0.364
0,23-01-2013,30.623,79.565,2074.0,0.0,0.0,90.10000000000001,99.5,0.361,0.362
0,24-01-2013,30.623,79.565,2074.0,0.0,0.0,90.10000000000001,98.5,0.358,0.36
0,25-01-2013,30.623,79.565,2074.0,0.0,0.0,64.30000000000001,96.3,0.356,0.358
0,26-01-2013,30.623,79.565,2074.0,0.0,0.0,1.3000000000000071,95.8,0.355,0.356
0,27-01-2013,30.623,79.565,2074.0,0.0,0.0,0.0,95.2,0.353,0.355
0,28-01-2013,30.623,79.565,2074.0,0.0,0.0,0.0,94.3,0.354,0.353
0,29-01-2013,30.623,79.565,2074.0,0.0,0.0,0.0,90.10000000000001,0.355,0.353
0,30-01-2013,30.623,79.565,2074.0,0.0,0.0,0.0,90.10000000000001,0.357,0.353
0,31-01-2013,30.623,79.565,2074.0,0.5,0.0,0.0,90.10000000000001,0.363,0.355
0,01-02-2013,30.623,79.565,2074.0,4.9,0.5000000000000142,0.5000000000000071,90.60000000000001,0.375,0.361
0,02-02-2013,30.623,79.565,2074.0,6.9,5.400000000000015,5.4000000000000075,69.7,0.384,0.37
0,03-02-2013,30.623,79.565,2074.0,5.1,12.300000000000015,12.300000000000008,13.600000000000001,0.394,0.379
0,04-02-2013,30.623,79.565,2074.0,52.1,16.900000000000013,17.400000000000006,17.4,0.399,0.386
0,05-02-2013,30.623,79.565,2074.0,50.4,64.10000000000001,69.5,69.5,0.415,0.397
0,06-02-2013,30.623,79.565,2074.0,19.5,107.60000000000002,119.9,119.9,0.418,0.411
0,07-02-2013,30.623,79.565,2074.0,2.4,122.00000000000003,139.4,139.4,0.402,0.403
0,08-02-2013,30.623,79.565,2074.0,0.0,72.30000000000001,141.3,141.8,0.393,0.395
0,09-02-2013,30.623,79.565,2074.0,0.0,21.900000000000013,136.4,141.8,0.387,0.389
0,10-02-2013,30.623,79.565,2074.0,0.0,2.400000000000014,129.5,141.8,0.382,0.385
0,11-02-2013,30.623,79.565,2074.0,0.0,0.0,124.4,141.8,0.379,0.382
0,12-02-2013,30.623,79.565,2074.0,0.0,0.0,72.30000000000001,141.8,0.376,0.379
0,13-02-2013,30.623,79.565,2074.0,0.0,0.0,21.900000000000006,141.8,0.375,0.377
0,14-02-2013,30.623,79.565,2074.0,0.0,0.0,2.400000000000007,141.8,0.375,0.377
0,15-02-2013,30.623,79.565,2074.0,5.2,0.0,0.0,141.8,0.374,0.376
0,16-02-2013,30.623,79.565,2074.0,31.2,5.200000000000014,5.200000000000007,146.5,0.373,0.375
