Target,Date,Lat,Lon,Elevation_m,Slope_deg,Aspect_deg,Baseline_NDVI,Rainfall_Day_0_mm,Rainfall_Antecedent_3D_mm,Rainfall_Antecedent_7D_mm,Rainfall_Antecedent_15D_mm,Soil_Moisture_Surface,Soil_Moisture_Deep
0,13-10-2012,30.65205099,79.01997317,2260.554273,39.55536843,36.02358701,0.714063368,0,0,0.6,2.1,0.304,0.315
0,14-10-2012,30.65185012,79.02004974,2261.196084,39.37029091,42.20522934,0.678317453,0,0,0,2.1,0.301,0.312
0,15-10-2012,30.65209177,79.01997503,2263.859366,37.28380514,37.2787487,0.703160777,0,0,0,2.1,0.298,0.31
0,16-10-2012,30.65187377,79.01986258,2259.86771,36.45215768,44.07363121,0.69302793,0.5,0,0,1.4,0.301,0.309
0,17-10-2012,30.65190745,79.02006598,2260.844178,37.07175374,33.93874299,0.715240019,0,0.5,0.5,1.6,0.306,0.308
0,18-10-2012,30.65196587,79.0199343,2261.887477,36.36397467,46.20056364,0.716887931,0,0.5,0.5,1.6,0.305,0.307
0,19-10-2012,30.65199546,79.01986473,2254.959596,39.75467368,41.91372794,0.679235997,0,0.5,0.5,1.1,0.298,0.305
0,20-10-2012,30.6519565,79.01985619,2261.346522,37.60515255,46.03100786,0.667581498,0,0,0.5,1.1,0.292,0.303
0,21-10-2012,30.65194621,79.02012941,2259.468657,39.55984809,40.77049473,0.69634109,0,0,0.5,1.1,0.288,0.301
0,22-10-2012,30.65213917,79.01992562,2255.000756,36.95153664,38.59713298,0.684167502,0,0,0.5,0.5,0.287,0.299
0,23-10-2012,30.65204247,79.01998437,2260.698808,36.21876095,35.74559492,0.706656515,0,0,0.5,0.5,0.288,0.298
0,24-10-2012,30.65185703,79.02013517,2256.345043,39.85291106,48.71252264,0.664352838,0.9,0,0,0.5,0.302,0.297
0,25-10-2012,30.65197905,79.01999026,2259.378979,39.49458674,39.7345553,0.705302146,0,0.9,0.9,1.4,0.311,0.298
0,26-10-2012,30.6521125,79.01987358,2256.809602,38.28068274,40.51041105,0.69633335,0.1,0.9,0.9,1.4,0.309,0.299
0,27-10-2012,30.65194044,79.02001558,2255.045364,36.11637423,41.54138005,0.683421686,0,1,1,1.5,0.304,0.299
0,28-10-2012,30.65187837,79.01987646,2256.508644,37.18168686,41.39404997,0.698416999,0,0.1,1,1.5,0.298,0.298
0,29-10-2012,30.65207752,79.01987853,2258.388066,35.78773735,42.74152598,0.720066331,0,0.1,1,1.5,0.29,0.297
0,30-10-2012,30.6520318,79.02010544,2258.941289,39.9909974,33.69519482,0.71715821,0,0,1,1.5,0.283,0.295
0,31-10-2012,30.65202109,79.01993683,2255.484809,36.70129836,47.67316679,0.716381386,0,0,1,1.5,0.276,0.292
0,1/11/2012,30.65186607,79.0200536,2257.209786,38.11637623,37.88709706,0.678213946,0,0,0.1,1,0.27,0.29
0,2/11/2012,30.65189215,79.02000268,2262.593906,40.20928772,34.04831441,0.688221831,0,0,0.1,1,0.266,0.287
0,3/11/2012,30.65203676,79.0199167,2263.103821,38.61561236,34.43117773,0.668357988,0.5,0,0,1,0.263,0.285
0,4/11/2012,30.65191235,79.02000535,2259.351821,38.61525094,38.22597363,0.671812579,2.4,0.5,0.5,1.5,0.266,0.283
0,5/11/2012,30.65200122,79.0198707,2258.903616,39.66423512,36.15986295,0.678197116,0.2,2.9,2.9,3.9,0.271,0.283
0,6/11/2012,30.65201346,79.01995416,2259.814091,38.9671082,47.69308025,0.717024176,0.9,3.1,3.1,4.1,0.271,0.282
0,7/11/2012,30.65193505,79.02000685,2256.145695,37.92880875,48.57870699,0.67120012,0,3.5,4,5,0.269,0.281
0,8/11/2012,30.65213453,79.01991852,2263.935711,36.11094687,45.23793702,0.685057915,0,1.1,4,5,0.266,0.279
0,9/11/2012,30.65210274,79.02004806,2261.452727,37.9833273,47.23605192,0.665787769,0,0.9,4,4.1,0.263,0.278
0,10/11/2012,30.65206671,79.01986554,2256.387459,36.40972218,31.26155435,0.67975694,0.5,0,4,4.1,0.261,0.277
0,11/11/2012,30.6518734,79.01999544,2256.721464,37.959265,32.71561853,0.711884038,0,0.5,4,4.5,0.262,0.276
0,12/11/2012,30.65188184,79.0200645,2260.484124,35.6097432,47.20053067,0.71953227,0,0.5,1.6,4.5,0.263,0.275
0,13-11-2012,30.65199783,79.01997898,2257.228465,37.26247243,40.40117871,0.68877691,2.6,0.5,1.4,4.5,0.27,0.275
0,14-11-2012,30.65189821,79.02011238,2257.553168,35.77647843,49.8016158,0.680781599,0,2.6,3.1,7.1,0.277,0.275
0,15-11-2012,30.65214348,79.02003966,2261.809427,36.22810717,47.98984343,0.698467099,1.5,2.6,3.1,7.1,0.28,0.275
0,16-11-2012,30.65189756,79.02013755,2256.66927,38.97452194,37.76094389,0.665659502,0,4.1,4.6,8.6,0.275,0.275
0,17-11-2012,30.65199624,79.01993524,2261.052412,40.38154254,37.41430806,0.684001709,0,1.5,4.6,8.6,0.27,0.275
0,18-11-2012,30.65195924,79.02013164,2263.348849,38.32364713,48.65071164,0.711163345,0.1,1.5,4.1,8.6,0.266,0.274
0,19-11-2012,30.65204182,79.02003205,2255.241352,36.34749591,39.69692816,0.665186323,0,0.1,4.2,8.2,0.267,0.273
0,20-11-2012,30.65188871,79.02007355,2255.442842,37.38227347,39.98214873,0.680541899,0,0.1,4.2,5.8,0.266,0.272
0,21-11-2012,30.65197909,79.02012065,2263.428731,36.67178257,41.69488382,0.675637483,0,0.1,1.6,5.6,0.264,0.272
0,22-11-2012,30.65193241,79.02001536,2256.035193,35.73920113,46.33508873,0.685145125,0,0,1.6,4.7,0.262,0.271
0,23-11-2012,30.65211633,79.02010865,2254.209008,40.06533286,38.24838341,0.668340298,0.1,0,0.1,4.7,0.261,0.27
0,24-11-2012,30.65186218,79.02001251,2262.685079,38.21076176,39.35545339,0.689631009,0.1,0.1,0.2,4.8,0.269,0.27
0,25-11-2012,30.65212412,79.02002976,2256.823029,36.24439279,39.983935,0.692229021,0,0.2,0.3,4.9,0.277,0.271
0,26-11-2012,30.6520999,79.01998353,2256.983539,39.22861245,47.762662,0.669767304,0,0.2,0.2,4.4,0.279,0.271
0,27-11-2012,30.65193927,79.01989369,2256.269211,36.35642705,39.34136777,0.713259715,0,0.1,0.2,4.4,0.278,0.271
0,28-11-2012,30.65208679,79.02001605,2263.176669,36.53261207,47.65327974,0.707663052,0,0,0.2,4.4,0.275,0.271
0,29-11-2012,30.65185936,79.02014323,2261.744186,38.50775058,42.0754502,0.679710464,2.1,0,0.2,1.8,0.277,0.271
0,30-11-2012,30.65214006,79.02008616,2259.967925,37.63229271,43.00120468,0.672636237,0,2.1,2.3,3.9,0.29,0.272
0,1/12/2012,30.65200798,79.02007425,2258.532583,39.97363447,43.76970431,0.723895104,0,2.1,2.2,2.4,0.295,0.274
0,2/12/2012,30.65194098,79.02004299,2255.435301,38.4835461,38.66363784,0.665590345,0,2.1,2.1,2.4,0.294,0.275
0,3/12/2012,30.65195877,79.01995437,2263.259868,36.41223359,43.14005995,0.695115102,0,0,2.1,2.4,0.291,0.276
0,4/12/2012,30.65186992,79.01990088,2261.496636,37.87353033,34.55906226,0.708142269,0,0,2.1,2.3,0.287,0.277
0,5/12/2012,30.6521468,79.01991737,2256.788835,39.13366505,37.33137081,0.720270028,0,0,2.1,2.3,0.282,0.276
0,6/12/2012,30.65186179,79.0198519,2263.474961,38.50055527,48.04375786,0.695331103,0,0,2.1,2.3,0.277,0.276
0,7/12/2012,30.65204647,79.02005204,2263.351909,37.1060154,38.27683717,0.698602266,0,0,0,2.3,0.273,0.275
0,8/12/2012,30.65198282,79.02009356,2260.595188,37.43217952,38.77838451,0.717480329,0,0,0,2.3,0.269,0.275
0,9/12/2012,30.65213467,79.01993067,2263.850036,38.8281141,48.994946,0.688475052,0,0,0,2.2,0.265,0.274
0,10/12/2012,30.6519238,79.01987756,2255.872482,38.09497131,37.81783115,0.686396664,0,0,0,2.1,0.263,0.273
0,11/12/2012,30.65200963,79.01995072,2261.313904,35.86877744,43.96421549,0.717448191,8.1,0,0,2.1,0.273,0.272
0,12/12/2012,30.65199471,79.01993762,2255.521761,38.2433463,49.89788083,0.707608968,1.4,8.1,8.1,10.2,0.307,0.274
0,13-12-2012,30.65206086,79.01998526,2260.916912,37.77391908,50.96470076,0.703993463,2,9.5,9.5,11.6,0.321,0.279
0,14-12-2012,30.6518704,79.01992923,2263.198518,39.57465456,41.73454489,0.67383187,15.2,11.5,11.5,13.6,0.344,0.288
0,15-12-2012,30.65190814,79.01995192,2259.360976,36.0616779,43.19894894,0.689623589,0,18.6,26.7,26.7,0.354,0.302
0,16-12-2012,30.65191437,79.02012227,2261.630666,35.50519295,39.68973105,0.687841298,0,17.2,26.7,26.7,0.362,0.316
0,17-12-2012,30.65207145,79.01995045,2255.431217,39.60381603,45.99789631,0.718861894,0,15.2,26.7,26.7,0.366,0.329
0,18-12-2012,30.65190674,79.02008566,2260.331946,36.55613932,45.38846108,0.666849814,0,0,26.7,26.7,0.372,0.34
0,19-12-2012,30.65202205,79.02003775,2254.631919,35.65759433,38.61077942,0.723070463,0,0,18.6,26.7,0.371,0.349
0,20-12-2012,30.65191457,79.01995126,2254.368979,36.60506348,32.12302409,0.718815679,0,0,17.2,26.7,0.368,0.352
0,21-12-2012,30.65210849,79.02009534,2260.340626,39.93005817,43.52276902,0.702179263,0,0,15.2,26.7,0.365,0.353
0,22-12-2012,30.65213266,79.02002852,2259.728086,36.35579392,31.67529491,0.689517105,0,0,0,26.7,0.362,0.353
0,23-12-2012,30.65200555,79.01985259,2257.292511,37.09993472,43.76933677,0.710212256,0,0,0,26.7,0.358,0.352
0,24-12-2012,30.65195569,79.01987062,2259.129296,38.55294695,47.286212,0.714060565,0,0,0,26.7,0.353,0.35
0,25-12-2012,30.65192022,79.02007579,2260.843402,36.39728582,42.52920259,0.674381301,0,0,0,26.7,0.349,0.347
0,26-12-2012,30.65186493,79.01998396,2260.447278,38.72573772,37.66027638,0.71654169,0,0,0,26.7,0.345,0.345
0,27-12-2012,30.65193055,79.01997165,2254.736325,39.03336262,41.07000581,0.672798747,0,0,0,18.6,0.343,0.342
0,28-12-2012,30.65204627,79.01989375,2260.781193,36.65523831,38.18162474,0.688317959,0,0,0,17.2,0.344,0.341
0,29-12-2012,30.65201009,79.0198972,2260.595331,35.98117393,33.21685218,0.676214311,0,0,0,15.2,0.344,0.339
0,30-12-2012,30.65213321,79.02008933,2260.69614,37.50984536,37.34576097,0.696410645,0,0,0,0,0.342,0.338
0,31-12-2012,30.65196888,79.02009871,2262.473533,38.9931179,40.74746228,0.719877946,0,0,0,0,0.338,0.337
0,1/1/2013,30.65205816,79.020018,2259.767026,39.56754689,37.84562679,0.684669424,0,0,0,0,0.335,0.335
0,2/1/2013,30.6519968,79.01993854,2263.379009,35.68339353,31.45861405,0.713086718,0,0,0,0,0.332,0.333
0,3/1/2013,30.65200377,79.02012981,2263.800093,38.18285953,32.84809375,0.694765977,0,0,0,0,0.328,0.331
0,4/1/2013,30.65193033,79.02003719,2261.518438,36.78678186,33.45757629,0.712858206,0,0,0,0,0.325,0.329
0,5/1/2013,30.65198649,79.02008899,2257.586818,37.58040599,39.2979282,0.718026221,0,0,0,0,0.324,0.328
0,6/1/2013,30.65199124,79.01985098,2255.430984,38.14377209,31.69694702,0.690059713,0,0,0,0,0.323,0.326
0,7/1/2013,30.65206199,79.0199851,2262.201399,39.17624873,40.57124127,0.687712673,0,0,0,0,0.322,0.325
0,8/1/2013,30.65213219,79.02011128,2255.466323,35.69900769,32.24018256,0.676739025,0,0,0,0,0.32,0.324
0,9/1/2013,30.6519488,79.01995147,2255.461694,36.35187289,49.23326985,0.717449336,0,0,0,0,0.319,0.323
0,10/1/2013,30.65186266,79.02006797,2263.190426,38.58174209,50.87344654,0.70868209,0,0,0,0,0.316,0.321
0,11/1/2013,30.65199889,79.0200473,2259.598727,37.70429035,38.59795881,0.69169225,0,0,0,0,0.314,0.32
0,12/1/2013,30.65201334,79.01989567,2256.93333,36.5494162,46.63640744,0.687446789,0.7,0,0,0,0.316,0.318
0,13-01-2013,30.65190053,79.02008247,2263.629839,35.82491806,48.90055491,0.670139129,0.2,0.7,0.7,0.7,0.32,0.318
0,14-01-2013,30.65207814,79.01988376,2261.073307,40.07392208,47.90942302,0.676004431,0,0.9,0.9,0.9,0.321,0.317
0,15-01-2013,30.65214548,79.02006837,2259.348445,37.31454661,42.14697412,0.680985663,0,0.9,0.9,0.9,0.318,0.317
0,16-01-2013,30.65213373,79.02014729,2257.294803,37.55278068,40.06338536,0.717088556,0.1,0.2,0.9,0.9,0.317,0.316
0,17-01-2013,30.65190913,79.02013739,2260.766165,35.74556194,37.49648532,0.704053976,12,0.1,1,1,0.336,0.317
0,18-01-2013,30.65211261,79.02009007,2261.308952,39.19289625,32.74046141,0.67508725,30.9,12.1,13,13,0.397,0.346
0,19-01-2013,30.65206135,79.02001036,2261.121102,40.46086414,50.40821473,0.685107521,0,43,43.9,43.9,0.386,0.375
0,20-01-2013,30.65198615,79.02005245,2255.953376,40.39150519,32.21264594,0.675258816,0,42.9,43.2,43.9,0.377,0.373
0,21-01-2013,30.65201218,79.02006843,2260.972442,37.05604209,34.74540039,0.681494384,0,30.9,43,43.9,0.372,0.37
0,22-01-2013,30.65210488,79.01985252,2259.814469,40.30571751,41.14770832,0.673355079,0,0,43,43.9,0.369,0.367
0,23-01-2013,30.65199404,79.01988071,2262.500762,37.53828075,32.67188196,0.713205071,0,0,43,43.9,0.369,0.364
0,24-01-2013,30.65196196,79.02002912,2260.247688,37.43621606,45.10384428,0.667486623,0,0,42.9,43.9,0.369,0.362
0,25-01-2013,30.65199797,79.01985196,2255.462767,39.65825004,31.24265432,0.690798233,0,0,30.9,43.9,0.372,0.362
0,26-01-2013,30.65202374,79.02012267,2257.185327,39.45897778,48.00470506,0.681157625,0,0,0,43.9,0.38,0.365
0,27-01-2013,30.65190672,79.0199969,2261.438177,37.87447393,49.40395696,0.688283798,0,0,0,43.9,0.386,0.371
0,28-01-2013,30.65212027,79.01992733,2261.399618,37.73711988,44.57439632,0.717642636,0,0,0,43.2,0.392,0.379
0,29-01-2013,30.65205226,79.01996815,2256.227148,40.34223922,43.69914377,0.691478342,0,0,0,43,0.396,0.387
0,30-01-2013,30.65203998,79.02010523,2257.545933,37.5425808,42.82833946,0.690126615,0,0,0,43,0.399,0.392
0,31-01-2013,30.65187985,79.02012816,2254.153196,39.80860335,32.45755789,0.689193961,1.3,0,0,43,0.401,0.396
0,1/2/2013,30.65203125,79.01988487,2257.317045,39.23223052,37.77559436,0.672687563,2.5,1.3,1.3,44.2,0.404,0.396
0,2/2/2013,30.65188629,79.02008339,2254.26339,36.03462414,43.63438497,0.697521892,5.5,3.8,3.8,34.7,0.405,0.396
0,3/2/2013,30.65187361,79.02002347,2262.728707,36.29490438,35.22184056,0.680875327,2.9,9.3,9.3,9.3,0.402,0.396
0,4/2/2013,30.65200819,79.02002565,2260.666472,35.68742269,31.09052655,0.700744252,49.6,10.9,12.2,12.2,0.425,0.416
0,5/2/2013,30.65197084,79.02008384,2263.691478,35.67583605,41.61407192,0.703765382,34.4,58,61.8,61.8,0.427,0.426
0,6/2/2013,30.65202664,79.01991685,2262.919242,38.52225838,38.08376599,0.712873213,7.4,86.9,96.2,96.2,0.423,0.423
0,7/2/2013,30.65187677,79.02000931,2260.034753,35.88501964,35.64035399,0.706298688,1.2,91.4,103.6,103.6,0.415,0.417
0,8/2/2013,30.65197929,79.01994581,2259.029287,36.1809666,47.15070562,0.700961482,0,43,103.5,104.8,0.411,0.413
0,9/2/2013,30.65190244,79.01987835,2262.837245,36.72170973,45.04861545,0.71017724,0,8.6,101,104.8,0.409,0.41
0,10/2/2013,30.65214613,79.01988152,2256.984151,38.26660756,43.95437413,0.703694748,0,1.2,95.5,104.8,0.41,0.41
0,11/2/2013,30.65201835,79.01989094,2256.235182,36.64472442,50.38301015,0.684605521,0,0,92.6,104.8,0.41,0.41
0,12/2/2013,30.65205623,79.02003447,2258.100211,37.47954633,44.09194596,0.670802659,0,0,43,104.8,0.412,0.412
0,13-02-2013,30.65194763,79.01988175,2254.531978,37.26669232,45.59791727,0.709211795,0,0,8.6,104.8,0.413,0.415
0,14-02-2013,30.65187842,79.02002103,2257.019718,37.48151096,36.15764084,0.677032238,0,0,1.2,104.8,0.413,0.415
0,15-02-2013,30.65214276,79.02002649,2254.836803,40.14513647,46.25930496,0.715721599,2.6,0,0,104.8,0.414,0.414
0,16-02-2013,30.65193588,79.02012117,2254.526609,40.34849282,41.92875581,0.705927782,23.5,2.6,2.6,106.1,0.42,0.419
0,17-02-2013,30.65197714,79.02003791,2259.513398,35.8623651,42.32294409,0.690898671,16.9,26.1,26.1,127.1,0.421,0.422
0,18-02-2013,30.65204496,79.02014568,2261.081652,36.05258916,33.79858773,0.72178803,0.2,43,43,138.5,0.416,0.418
0,19-02-2013,30.65185741,79.0198593,2259.366745,35.77340744,45.70247608,0.709060453,0,40.6,43.2,135.8,0.414,0.416
0,20-02-2013,30.65209308,79.02006124,2254.705774,37.43820783,44.32650713,0.692905116,0,17.1,43.2,86.2,0.414,0.415
0,21-02-2013,30.65201097,79.01985794,2257.949694,39.75560842,34.00831236,0.68199329,0.3,0.2,43.2,51.8,0.415,0.416
0,22-02-2013,30.65193347,79.02006881,2255.109514,39.4991513,34.59081018,0.6798947,1,0.3,43.5,44.7,0.418,0.418
0,23-02-2013,30.65186848,79.01996576,2260.500636,37.27394496,48.26595189,0.67963812,9.8,1.3,41.9,44.5,0.419,0.421
0,24-02-2013,30.65189875,79.02003339,2262.264065,39.25353633,43.37400709,0.691649026,0,11.1,28.2,54.3,0.419,0.421
0,25-02-2013,30.65211851,79.01994286,2255.167057,40.39491423,34.0474037,0.675462131,0,10.8,11.3,54.3,0.418,0.42
0,26-02-2013,30.65205581,79.01989773,2254.668528,36.46974588,35.31356181,0.706865817,0,9.8,11.1,54.3,0.417,0.419
0,27-02-2013,30.65192497,79.02006705,2258.059519,40.31941999,40.37171387,0.714046738,5.6,0,11.1,54.3,0.418,0.42
0,28-02-2013,30.65186968,79.02012139,2257.034737,39.35394339,49.02427382,0.668825635,0,5.6,16.7,59.9,0.417,0.419
0,1/3/2013,30.65205718,79.01990507,2256.606899,36.07332139,41.09528415,0.708664223,0,5.6,16.4,59.9,0.416,0.419
0,2/3/2013,30.65202172,79.02012621,2256.113961,39.47264925,34.61982649,0.694400486,0,5.6,15.4,59.9,0.415,0.418
0,3/3/2013,30.65197136,79.01989205,2257.16925,36.01126009,47.9570116,0.668898008,0,0,5.6,57.3,0.413,0.417
0,4/3/2013,30.65195908,79.0200707,2263.653744,35.64864869,39.34767238,0.682207506,0,0,5.6,33.8,0.411,0.414
0,5/3/2013,30.65191504,79.02013783,2262.576709,39.32301098,44.89949818,0.717091044,0,0,5.6,16.9,0.407,0.41
0,6/3/2013,30.65205088,79.01989421,2260.013571,39.97488911,33.68959471,0.707004607,0,0,5.6,16.7,0.4,0.405
0,7/3/2013,30.6521412,79.01998053,2262.004746,37.50195989,46.30689799,0.687932446,0,0,0,16.7,0.393,0.399
0,8/3/2013,30.65190271,79.01995124,2254.147355,35.62032686,49.3684203,0.706735871,2.2,0,0,16.7,0.388,0.393
0,9/3/2013,30.65202913,79.01996654,2255.114553,38.48779783,47.46019188,0.679660822,0,2.2,2.2,18.6,0.383,0.389
0,10/3/2013,30.65197726,79.02007594,2256.924615,36.66648713,31.61474621,0.67508586,1.7,2.2,2.2,17.6,0.387,0.386
0,11/3/2013,30.65198401,79.02004836,2260.43899,38.21884538,42.74751406,0.719131319,0,3.9,3.9,9.5,0.391,0.388
0,12/3/2013,30.65192624,79.02014061,2262.83414,37.08962678,42.55639269,0.683729884,0.2,1.7,3.9,9.5,0.386,0.387
0,13-03-2013,30.65209754,79.01990564,2256.311402,38.61194796,47.32200355,0.676715897,0,1.9,4.1,9.7,0.381,0.384
0,14-03-2013,30.65199558,79.02001298,2255.392025,36.80154222,50.88893342,0.700192346,3.8,0.2,4.1,9.7,0.388,0.383
0,15-03-2013,30.65201302,79.01998474,2262.479194,36.24215042,49.6375776,0.716877542,1,4,7.9,7.9,0.402,0.391
0,16-03-2013,30.65194143,79.02012566,2258.091356,39.26206049,33.04968476,0.709551618,0.3,4.8,6.7,8.9,0.399,0.396
0,17-03-2013,30.65190454,79.01985319,2260.995084,38.19419239,46.21505871,0.690466622,0.3,5.1,7,9.2,0.394,0.394
0,18-03-2013,30.65187577,79.02014675,2259.480287,37.08704941,49.5607079,0.702165647,0,1.6,5.6,9.5,0.386,0.39
0,19-03-2013,30.65206424,79.01999392,2255.759114,38.63948295,39.15080376,0.676106134,0.9,0.6,5.6,9.5,0.379,0.384
0,20-03-2013,30.65190887,79.02003766,2261.005753,36.93605418,49.59156018,0.694629909,0.5,1.2,6.3,10.4,0.374,0.379
0,21-03-2013,30.65205702,79.01995802,2258.207782,37.32654323,49.08381584,0.714317105,0,1.4,6.8,10.9,0.366,0.375
0,22-03-2013,30.65196711,79.02010576,2256.877485,37.37915895,43.80455778,0.720022711,0,1.4,3,10.9,0.358,0.369
0,23-03-2013,30.65197473,79.0200186,2263.026983,36.63234728,49.15019029,0.707906217,1.1,0.5,2,10.9,0.357,0.364
0,24-03-2013,30.65199075,79.02004884,2254.059858,37.70433962,45.79662082,0.687501548,1.1,1.1,2.8,9.8,0.367,0.362
0,25-03-2013,30.65196031,79.02004467,2258.048697,39.57626977,43.52857285,0.68003055,0.6,2.2,3.6,10.9,0.378,0.366
0,26-03-2013,30.65188019,79.01995919,2257.00512,40.35483509,37.25077428,0.683266023,0.2,2.8,4.2,9.8,0.373,0.368
0,27-03-2013,30.65194289,79.0198728,2254.544795,36.59711105,42.16733003,0.709009424,0,1.9,3.5,10,0.364,0.366
0,28-03-2013,30.65204912,79.02009231,2254.804233,40.19417183,44.60897522,0.675621861,1.9,0.8,3,9.8,0.37,0.364
0,29-03-2013,30.65204974,79.01993691,2255.722869,36.88945791,41.4210318,0.688136806,3.9,2.1,4.9,11.7,0.384,0.368
0,30-03-2013,30.65193587,79.02010468,2259.049997,37.84953916,41.02664613,0.721845648,0.7,5.8,8.8,11.8,0.385,0.375
0,31-03-2013,30.65198803,79.02003259,2256.826436,36.00323337,48.89418306,0.719034223,0.8,6.5,8.4,11.5,0.38,0.375
0,1/4/2013,30.65190803,79.01995611,2262.37859,38.54022537,50.69530472,0.719166688,0.3,5.4,8.1,12,0.373,0.373
0,2/4/2013,30.65191311,79.02002827,2256.399759,38.05421717,45.33304306,0.667251059,0.1,1.8,7.8,12,0.364,0.368
0,3/4/2013,30.65185691,79.02004365,2261.202212,38.89459593,37.85817826,0.720062063,3.2,1.2,7.7,12.1,0.364,0.364
0,4/4/2013,30.65211902,79.02006201,2256.103767,38.50215742,48.9239017,0.675173482,0,3.6,10.9,14.4,0.369,0.363
0,5/4/2013,30.65191321,79.0200967,2254.425526,40.4070862,47.4535629,0.709219973,0,3.3,9,13.9,0.36,0.361
0,6/4/2013,30.65191826,79.01989793,2256.646217,39.3507213,45.81946186,0.675489444,0,3.2,5.1,13.9,0.348,0.356
0,7/4/2013,30.65193388,79.02013324,2262.375685,40.32743242,38.79231127,0.687328799,0,0,4.4,13.9,0.337,0.349
0,8/4/2013,30.65188822,79.01997325,2254.822511,38.12755273,43.05430025,0.688827183,0,0,3.6,12.8,0.328,0.343
0,9/4/2013,30.65204178,79.02010814,2257.444957,36.9071125,38.73736927,0.694068386,0,0,3.3,11.7,0.321,0.337
0,10/4/2013,30.65187254,79.01991614,2254.080168,38.1598177,34.46300793,0.717566664,0,0,3.2,11.1,0.325,0.332
0,11/4/2013,30.65189026,79.01985871,2260.302446,37.83372631,46.53835043,0.70213323,0,0,0,10.9,0.333,0.33
0,12/4/2013,30.65204343,79.020022,2263.427598,37.636001,44.99393039,0.675761034,0.3,0,0,10.9,0.333,0.328
0,13-04-2013,30.6519519,79.0199474,2257.843662,37.50536498,37.03955633,0.689793464,0.3,0.3,0.3,9.3,0.326,0.326
0,14-04-2013,30.65206238,79.02014534,2259.769179,39.55678331,41.21108606,0.672680382,0.5,0.6,0.6,5.7,0.321,0.324
0,15-04-2013,30.65201723,79.01988134,2258.522845,39.20559837,42.92873785,0.684311006,0.8,1.1,1.1,5.5,0.326,0.321
0,16-04-2013,30.65192681,79.01986419,2263.733307,38.71937291,47.11478139,0.689498156,4.3,1.6,1.9,5.5,0.346,0.322
0,17-04-2013,30.65204525,79.01986351,2261.359987,38.72511121,31.56574499,0.68276594,0.4,5.6,6.2,9.5,0.352,0.328
0,18-04-2013,30.65188488,79.01991506,2254.44223,37.36956014,48.44124772,0.710316166,1.4,5.5,6.6,9.8,0.341,0.329
0,19-04-2013,30.65201092,79.02002376,2255.087247,37.69156984,38.62511333,0.664885356,0,6.1,8,8,0.333,0.327
0,20-04-2013,30.65198114,79.02000167,2258.704808,36.26273109,41.44789707,0.720009067,0.6,1.8,7.7,8,0.322,0.324
0,21-04-2013,30.65193036,79.01995502,2260.317459,38.39494561,40.30383241,0.69536956,4.6,2,8,8.6,0.334,0.322
0,22-04-2013,30.6520312,79.01987664,2256.903959,36.20101079,46.77889518,0.712127982,8.3,5.2,12.1,13.2,0.372,0.331
0,23-04-2013,30.6521114,79.01992012,2260.746447,40.07657621,44.24019861,0.67529646,2.4,13.5,19.6,21.5,0.363,0.34
0,24-04-2013,30.65214967,79.01990524,2259.765254,37.57830206,45.91699971,0.685039779,3.5,15.3,17.7,23.9,0.36,0.343
0,25-04-2013,30.65203233,79.0200737,2258.350926,35.71325275,50.41958956,0.722079652,4.9,14.2,20.8,27.4,0.359,0.345
0,26-04-2013,30.65197141,79.02008398,2259.82297,35.50881758,46.57309734,0.696345217,2.5,10.8,24.3,32.3,0.363,0.347
0,27-04-2013,30.65191756,79.0200831,2263.164635,38.88151501,45.70266878,0.685544836,0.6,10.9,26.8,34.8,0.362,0.349
0,28-04-2013,30.65192713,79.02014071,2256.432041,38.55767516,33.72106636,0.723915898,0,8,26.8,35.1,0.355,0.347
0,29-04-2013,30.65199384,79.02011527,2261.912119,39.3513406,38.04722407,0.705354947,2,3.1,22.2,34.8,0.361,0.346
0,30-04-2013,30.65196018,79.01999934,2254.119572,39.24676255,42.88632248,0.712506487,2.6,2.6,15.9,36.3,0.376,0.35
0,1/5/2013,30.65212414,79.01997448,2254.847983,35.51538382,36.91687872,0.675640198,0,4.6,16.1,38.1,0.376,0.357
0,2/5/2013,30.65196049,79.02012473,2263.496855,36.33515596,44.07889494,0.664821241,0,4.6,12.6,33.8,0.365,0.357
0,3/5/2013,30.65196203,79.02003337,2260.977287,37.12945912,36.2533741,0.718883236,0,2.6,7.7,33.4,0.351,0.352
0,4/5/2013,30.65196506,79.01993832,2260.333172,35.8077143,37.35549993,0.682223344,4,0,5.2,32,0.35,0.346
0,5/5/2013,30.65210099,79.02001934,2257.340553,36.39084201,31.66482223,0.709865108,2.6,4,8.6,36,0.361,0.344
0,6/5/2013,30.65204524,79.02014764,2255.843372,38.40716455,35.630709,0.68978845,0.2,6.6,11.2,38,0.361,0.346
0,7/5/2013,30.65203425,79.02010484,2257.799161,37.78526995,41.23238619,0.716964668,0,6.8,9.4,33.6,0.346,0.343
0,8/5/2013,30.65195024,79.01993438,2259.983902,39.80278395,43.68655895,0.679548226,0.1,2.8,6.8,25.3,0.331,0.337
0,9/5/2013,30.65209537,79.02013589,2260.343819,36.61947523,39.82853933,0.695785226,0,0.3,6.9,23,0.319,0.33
0,10/5/2013,30.65186151,79.02014444,2255.695507,38.17669908,37.80986271,0.685932283,0,0.1,6.9,19.5,0.307,0.323
